file_id,serial_internal,serial,type,condition_group,global_credibility_source_feature,wrong_property_mass_prediction,shuffled_source_prediction,random_feature_1,random_feature_2,random_feature_3,random_feature_4,random_feature_5,random_feature_6
47627524,039,TP_k03_02,k,k|23|0.2,1.280363023300413,68.41928893333338,98.77322392042383,-0.6015764950429805,0.24998398309262282,-0.6753845483582596,-1.167873176383528,1.1139403021791998,-0.3837203190560319
47627626,055,TP_k03_01,k,k|23|0.2,1.280363023300413,68.41928893333338,98.77322392042383,-0.8822057911264265,-0.7763896412146399,0.5062075513249568,-0.1747858295171559,1.587371066714199,-1.7673098613686007
47627641,013,TP_k03_05,k,k|23|0.2,1.3023164237757274,68.37714103333334,98.77322392042383,-0.02581567672415866,-2.0191520991147,0.4907711848117015,1.1024144528703415,-1.4236225973926724,1.5799724327781084
47627644,130,TP_k03_03,k,k|23|0.2,1.280329103239645,68.37768470000002,98.77322392042383,0.49721792639721407,0.6139485811358085,0.37099571194817804,-1.369801826853961,1.6305005337609493,0.41603261693183924
47628319,189,TP_k03_04,k,k|23|0.2,1.280363023300413,68.41928893333338,98.77322392042383,1.7397918911853982,-0.4631518612546441,1.1516124667795584,0.18492322642906675,-1.024542995374353,-0.5576571854019905
47628376,118,TP_k03_06,k,k|23|0.2,1.2805679673007604,68.38639026666667,98.77322392042383,-0.932683048188906,0.600070292806441,-0.4611122196200593,-0.3299099041805208,0.4239186378106449,0.21732750782932467
47628571,TP_k08_04,TP_k08_04,k,k|23|0.65,-1.247841136263362,68.38246992380951,97.94393451573664,0.5905432373446899,0.7834585723170063,-0.8641101135843603,-0.20169444126900146,0.7137971360603687,-1.0942535595968614
47629393,TP_k08_05,TP_k08_05,k,k|23|0.65,-1.247841136263362,68.38246992380951,97.94393451573664,1.2297753070045438,-1.4326781883178166,-1.602693219040188,0.3724713952585307,-0.7324193817788067,1.6417551474731782
47629402,TP_k08_06,TP_k08_06,k,k|23|0.65,-1.2965710564105357,68.36778028095243,97.94393451573664,-0.11259805767465045,-0.49577190208498295,-0.6203011841673041,0.05840074504651917,1.5319820493040808,0.5083080351318445
47630380,TP_k08_02,TP_k08_02,k,k|23|0.65,-1.2468637333916135,68.31181911428575,97.94393451573664,1.4320360097747054,-0.5387504155504479,0.3426028580964109,-1.7224465609465245,-0.16437473353020995,1.0541126330314394
47630431,TP_k08_01,TP_k08_01,k,k|23|0.65,-1.3484352525586698,68.37385528095243,97.94393451573664,0.939740404829075,0.046715915547060186,-0.3971681510772191,0.49413018898607614,1.4930827054842586,1.6697445071273116
47630680,TP_k08_03,TP_k08_03,k,k|23|0.65,-1.247841136263362,68.38246992380951,97.94393451573664,0.9643360828509788,0.30670897820358345,1.723038619714904,-1.7202238227158448,-0.05848463365095062,-1.325243425443588
47629804,INT023,TP_k05_05,k,k|23|0.8,0.6576344402362105,68.25891415714308,94.87060890560177,-0.7272671318394,-1.9762281336327594,0.8623300486351324,-0.3903664628672525,-0.18525903102489352,1.4739136373527064
47629813,INT043,TP_k06_04,k,k|23|0.8,0.6577154729248963,68.25289282380976,94.87060890560177,-1.8014828858033616,0.002219192493969969,1.1339354708367932,-0.09862282220969408,1.4167532614169787,1.3567979540558992
47629819,INT190,TP_k04_06,k,k|23|0.8,0.6576344402362105,68.25891415714308,94.87060890560177,1.4411356205177386,-0.8540123982279667,-1.0915981749659116,1.5115181913537965,-0.5532271648431648,-0.08107218147155244
47629822,INT165,TP_k04_05,k,k|23|0.8,0.6838359031698439,68.29544389047639,94.87060890560177,-0.8157804036655958,-1.5333119075163784,0.8381879592617161,0.6890460202418529,2.3091823690888162,-1.1386577606084742
47629831,INT151,TP_k07_06,k,k|23|0.8,0.6838359031698439,68.3023978904764,94.87060890560177,-0.0205356638608104,-0.2074275109225775,-0.13861961066826073,1.3918588449658773,0.23847972355750793,0.42052726554455955
47629834,INT134,TP_k07_04,k,k|23|0.8,0.6838359031698439,68.3023978904764,94.87060890560177,-0.13228863435616986,-0.9344895171555814,1.1624302511086528,-0.3208464547821071,0.98235097709381,0.8459443211987473
47629846,INT119,TP_k05_06,k,k|23|0.8,0.6064480517566779,68.21858602380983,94.87060890560177,-1.4585957689281517,1.759852983961762,1.1879681844144405,0.43464491913098563,-0.9711080537647545,-0.28996026079464376
47629906,INT066,TP_k05_04,k,k|23|0.8,0.662332990242873,68.26270172380973,94.87060890560177,-1.1749238627465997,-0.9522839441265047,-1.2343758214108314,0.7348124284803733,-1.2922565902172032,2.0586507677937167
47629909,INT052,TP_k07_05,k,k|23|0.8,0.6614918800236212,68.2608510571431,94.87060890560177,0.2134553070533344,0.5934041853827282,1.3156492866983167,-0.9056643270851169,-0.2746785212153565,-0.9791290577069197
47629915,INT090,TP_k04_04,k,k|23|0.8,0.6605020815690303,68.2571255571431,94.87060890560177,0.8118270729642043,-0.6592985878088342,0.87524346573721,0.3368634730758794,-0.023850084070932514,-0.7999608949871496
47629942,INT176,TP_k06_05,k,k|23|0.8,0.6576344402362105,68.24640982380976,94.87060890560177,-2.5033045899843183,-0.4465210063642504,1.173707856676232,-0.5122787743324425,-1.0308731493824068,2.563020487881553
47629945,INT098,TP_k06_06,k,k|23|0.8,0.6576344402362105,68.25891415714308,94.87060890560177,1.221710819283339,-0.29204134680941224,-1.5888966892977336,-0.6151667860792766,-0.2551330478624794,0.8087842316586923
47630359,INT051,TP_k05_03,k,k|23|0.8,0.6571981619101285,68.25333049047643,94.87060890560177,1.396572798633367,0.40804448990904185,-0.8370214735841814,-0.9082661198448067,1.6934256692140948,0.20471804881217323
47630362,INT195,TP_k05_01,k,k|23|0.8,0.6838359031698439,68.3023978904764,94.87060890560177,0.5670688545176367,-0.6687357426587769,-0.7768789452063574,1.272334178082451,-0.3366684510962985,-1.7105274006396236
47630371,INT004,TP_k04_02,k,k|23|0.8,0.6590874828450844,68.25265149047641,94.87060890560177,0.0333262326415324,0.8624015597748184,1.5452012612469104,0.22605400034825673,-0.7190641038270482,-0.5141044785757858
47630383,INT085,TP_k04_01,k,k|23|0.8,0.6576344402362105,68.2504271571431,94.87060890560177,0.17357729880382988,0.25307898903035164,-0.17385354537457304,0.27124783001700553,-0.11525157406723388,-1.682283087644829
47630437,INT003,TP_k07_01,k,k|23|0.8,0.6590874828450844,68.25256815714307,94.87060890560177,-2.764952523133794,-0.4653372694017795,-0.6209408321011541,0.04033564788681407,1.1900427050882092,-1.8909024117335314
47630440,INT103,TP_k04_03,k,k|23|0.8,0.6049950091478041,68.21586202380983,94.87060890560177,-0.38749052196392963,-0.021316555651021387,0.7545393083008463,-0.056499196018015244,-0.9601312425717905,-0.8815015766292834
47630443,INT009,TP_k06_01,k,k|23|0.8,0.6576344402362105,68.24634282380975,94.87060890560177,-0.48176204456433697,-0.7838951674003588,1.5126367323860372,-0.6814734396290503,-1.5021653810973505,-0.1500032618277589
47630674,INT045,TP_k07_02,k,k|23|0.8,0.6576344402362105,68.25001449047643,94.87060890560177,-1.0464071091991274,-1.0124830297963574,0.5554452959351855,1.2929136399821834,0.0885248382242051,-0.47793850605433175
47630677,INT080,TP_k07_03,k,k|23|0.8,0.6576344402362105,68.24640982380976,94.87060890560177,-0.6186121750726004,2.2505167460967086,0.8901920973806119,1.8920972003905085,1.815242215221682,-0.1223425074876772
47630686,INT114,TP_k05_02,k,k|23|0.8,0.6049950091478041,68.22993735714316,94.87060890560177,-1.4640171811106872,-0.1630471283954679,-0.5017196108402762,1.8886223809962974,0.49136088651785065,0.5844258301134788
47630689,INT140,TP_k06_02,k,k|23|0.8,0.6838359031698439,68.3023978904764,94.87060890560177,0.5375239060632646,0.07030552181078385,-0.2473268094880213,1.6873645428690867,-1.173792895138073,1.0852567698080877
47630692,INT091,TP_k06_03,k,k|23|0.8,0.6049950091478041,68.22993735714316,94.87060890560177,0.4997791181662405,-0.10061703390222618,0.06711256893576842,-0.015654716779811204,-1.1810857482783508,-0.3728220178902823
47629381,TP_k09_05,TP_k09_05,k,k|23|0.9,-1.7732692595001738,68.36688315714282,94.35792592324037,-0.30456567242666,-0.24260709663486377,-0.5521589422506974,1.4514923360561363,0.5728699063512971,-0.18865337978665075
47629390,TP_k09_06,TP_k09_06,k,k|23|0.9,-1.7817307646763088,68.36864282380945,94.35792592324037,0.18221471304948175,-0.14989720612157503,-0.044985135306239356,-0.10043370583388372,0.07951525603737152,-0.3501158241182122
47629396,TP_k09_04,TP_k09_04,k,k|23|0.9,-1.7817307646763088,68.36864282380945,94.35792592324037,-0.8808106878420066,0.07712855995960759,-3.9287097539749603,1.1233755947558186,-0.6430021676547077,0.39577631821271614
47630716,TP_k09_01,TP_k09_01,k,k|23|0.9,-1.7707595161665122,68.30004234761907,94.35792592324037,0.7665256799555902,0.03687502349126698,-0.45190052031195693,0.23605981344539026,0.747584991152752,0.30835674060208895
47630722,TP_k09_03,TP_k09_03,k,k|23|0.9,-1.7707595161665122,68.30004234761907,94.35792592324037,-1.0372563894034548,1.8899630472855617,1.2108400852245138,0.0033367010106040767,-0.1167269318827132,0.7692359534950757
47630728,TP_k09_02,TP_k09_02,k,k|23|0.9,-1.7707595161665122,68.30004234761907,94.35792592324037,-0.6003246791028559,0.6016074134670683,0.8443007239594842,0.5139463510938785,-0.5128418244536959,0.8484568458851459
47629369,TP_k10_05,TP_k10_05,k,k|45|0.65,-2.1768206545507196,68.42091452380943,93.517641162571,1.0609085697495164,-0.5169078714360436,0.51487048446312,0.409570985636039,0.3993537452890414,0.028000936042145094
47629387,TP_k10_04,TP_k10_04,k,k|45|0.65,-2.1768206545507196,68.42091452380943,93.517641162571,-0.3746566608098166,-2.239545206291089,1.3924064409211676,0.666695632095285,-0.7218083500861621,-0.698084489632689
47629423,TP_k10_06,TP_k10_06,k,k|45|0.65,-2.1768206545507196,68.41690604761908,93.517641162571,0.6838602314688557,-0.21295111399231528,-1.1279594682418816,-0.02381341449921474,0.63985238018394,0.36770957439127905
47630698,TP_k10_01,TP_k10_01,k,k|45|0.65,-2.176392299294495,68.31057571428573,93.517641162571,-1.8671793704167448,-0.8678995440183263,1.8909000351852228,0.03670849906179016,0.3254651469832927,-0.0010999112171928814
47630701,TP_k10_02,TP_k10_02,k,k|45|0.65,-2.176392299294495,68.31057571428573,93.517641162571,-0.6297367460660636,0.18429269449224542,-0.02683431497536692,-0.40828313188965293,-0.17000838365898327,-0.31786622396754216
47630719,TP_k10_03,TP_k10_03,k,k|45|0.65,-2.1768206545507196,68.42091452380943,93.517641162571,1.5711999467988191,-1.2808931698180788,1.6042365006479504,1.372305038233788,0.5342787542234388,-0.20799072355228906
47629411,TP_k11_04,TP_k11_04,k,k|45|0.9,-2.8920131498949906,68.43633188095245,98.7736574177158,1.327540351918812,0.45458780075736205,0.03182746040048536,0.2893898023647736,-0.5756772799430626,0.2640643273737232
47629687,TP_k11_06,TP_k11_06,k,k|45|0.9,-2.793298080116433,68.41295885714274,98.7736574177158,0.9652029505099156,0.5217647478215587,0.9337200960360765,-0.18510869760701107,2.0649953120368165,0.8189090100025941
47629774,TP_k11_05,TP_k11_05,k,k|45|0.9,-2.7838978409465143,68.30160571428576,98.7736574177158,-0.7901367802384163,0.8772278792419141,-0.387208542953517,-0.6845762680310952,-0.9067447487695538,0.9847549394279745
47630755,TP_k11_02,TP_k11_02,k,k|45|0.9,-2.888845894257367,68.4381885476191,98.7736574177158,0.23175495579888758,2.124038590083322,0.8535555479679854,-0.5565824995088615,-1.6224109400186641,-0.003858944891610198
47630773,TP_k11_01,TP_k11_01,k,k|45|0.9,-2.869825824676457,68.42670521428579,98.7736574177158,-0.26164839470896045,1.312963631999239,-0.4436029886665682,0.7187219435512748,1.0257875327495796,0.9964659759415018
47630776,TP_k11_03,TP_k11_03,k,k|45|0.9,-2.7838978409465143,68.30160571428576,98.7736574177158,-0.722888528094289,-0.7428449412329962,-0.6403208763919643,-0.18377472996122357,-0.5137820995055796,-1.2666347310762558
47632648,INT161,TP_z05_02,z,z|23|0.25|0.05|0.4|0.3,2.6052436703272135,68.27185950000015,95.65819039373956,-0.9485724814230778,-1.172964571154075,0.3601807070257715,0.5949401280783781,-0.5120332545686723,-1.4283456777096954
47632660,INT200,TP_z05_03,z,z|23|0.25|0.05|0.4|0.3,2.601697346308904,68.26521983333349,95.65819039373956,0.7031237113702794,-0.6383733361872228,-2.1076801517437724,1.1301769132008268,0.42537366636976814,0.23446118092894183
47632663,INT073,TP_z05_01,z,z|23|0.25|0.05|0.4|0.3,2.582950193414508,68.23325383333352,95.65819039373956,-0.9449477272535001,-0.8588607607293433,0.4350124886577801,1.2169526732444227,-0.7878873990158832,-0.3505255137853154
47632657,INT018,TP_z06_01,z,z|23|0.36|0.05|0.8|1.7,1.9273266955066362,68.27619116666685,91.82557711679304,-0.0367686756952734,0.26874223036543404,-1.4470818759459156,0.07885371466482684,0.8042765598587593,-1.0482865449900016
47632783,INT007,TP_z06_02,z,z|23|0.36|0.05|0.8|1.7,1.9273266955066362,68.28436116666686,91.82557711679304,0.9606391194345865,-0.6264482497057002,0.4666182603176881,0.0430628051328452,-1.97541141811025,-0.1895588286434836
47632807,INT153,TP_z06_03,z,z|23|0.36|0.05|0.8|1.7,1.9273266955066362,68.29224383333353,91.82557711679304,1.3794560426600648,0.18373630511241906,0.8537966283618745,-0.27521484806365626,-0.333796976904854,0.3376975739874812
47632750,INT059,TP_z04_01,z,z|23|0.69|0.2|1|0.5,0.36608552564540725,68.25660666666674,85.87462053703706,-0.3021196438460918,1.044881001733469,-0.3262155797599754,-0.17380343109846802,1.8711990848349167,-0.2345350351690981
47632810,INT037,TP_z04_02,z,z|23|0.69|0.2|1|0.5,0.360669856278905,68.28617266666674,85.87462053703706,-0.8335164711670768,0.05492752110738219,-0.8517328369026635,0.6512367323730606,-1.2431975579953414,-0.6207256179520368
47639014,INT027,TP_z04_03,z,z|23|0.69|0.2|1|0.5,0.36550068974427397,68.2770500000001,85.87462053703706,-0.8973436947385606,0.5022988934111438,-1.518143048551326,-1.2766473351472918,0.3803648885451726,0.44689342041099817
47632675,INT163,TP_z07_02,z,z|23|0.8|0.25|0.2|1.4,0.8373490742166252,68.27206016666672,93.38109233850976,-0.21353601247235168,0.7957594018498204,-1.0619612566501322,-0.4682532352981206,1.2880607241974478,1.0944332564484744
47632744,INT078,TP_z07_03,z,z|23|0.8|0.25|0.2|1.4,0.8390932540731494,68.24021050000005,93.38109233850976,-1.9502165010981647,1.4179971089188474,0.6434310341156714,-0.8764799120764066,-1.1106073795444238,-1.832332460491912
47632753,INT065,TP_z07_01,z,z|23|0.8|0.25|0.2|1.4,0.8386856322517364,68.24570183333338,93.38109233850976,-1.0801754115093523,0.5088630461011977,0.13046061144458007,-0.18370628185159035,1.8759689366368455,-1.1788703469474504
47632804,TP_z12_01,TP_z12_01,z,z|23|0.8|0.25|0.2|1.4,-0.6870903914727863,68.32445033333313,93.38109233850976,-0.7575233508469721,1.2544637115847812,0.03824033140698362,-1.5333667223332323,-0.3568577743688133,0.6111427641790516
47632831,TP_z12_02,TP_z12_02,z,z|23|0.8|0.25|0.2|1.4,-0.6745620097005086,68.31235699999984,93.38109233850976,-0.7473292660964254,0.7054093034778255,0.442518730417453,-0.8488444491767924,-0.546851188759449,-0.256140636274922
47632834,TP_z12_03,TP_z12_03,z,z|23|0.8|0.25|0.2|1.4,-0.6861530882106701,68.3178431666665,93.38109233850976,0.33915340693843354,-0.922885029232273,-1.7520806211583568,1.786409668864117,-1.135670543681462,-0.18294464127265744
47632741,INT020,TP_z09_03,z,z|35|0.63|0.4|0.5|0.2,1.0611540677085336,68.22665200000013,87.82386192262058,-0.2075939016040813,-1.231225314351374,0.3522184483006544,-1.1949548601616673,-0.42769985846981107,0.4362194352309664
47632780,INT031,TP_z09_01,z,z|35|0.63|0.4|0.5|0.2,1.0611540677085336,68.2196260000001,87.82386192262058,-0.2687686155031945,1.420188251167197,-0.6518559474727434,2.334078616275493,1.6739404835226852,0.41355028123107385
47632792,INT088,TP_z09_02,z,z|35|0.63|0.4|0.5|0.2,1.058526095236467,68.22518466666675,87.82386192262058,-2.0219227645438926,-0.3109098951270191,1.327216740472045,0.28610682217004235,0.2793970977618332,-0.32962174735398314
47632615,INT191,TP_z08_01,z,z|35|0.74|0.15|0.5|1.3,0.8546904882748212,68.24948316666661,92.57355288942688,0.11498345061784361,-0.7563829549031402,-1.3182050482864747,1.8509369771329316,-0.8225595193304865,0.5427936770751132
47632618,INT061,TP_z08_02,z,z|35|0.74|0.15|0.5|1.3,0.8563346232840294,68.24476816666663,92.57355288942688,1.4108228304306527,-0.7515609459208809,0.17074968489923337,-1.0966176502457912,-0.3720366237860415,-0.024994732758153372
47632633,INT060,TP_z08_03,z,z|35|0.74|0.15|0.5|1.3,0.8546904882748212,68.24582049999994,92.57355288942688,-0.7320429818400916,-0.4567429279065657,-2.001054537143411,-0.7837376759490923,-1.1231814220932446,-0.2861065922012713
47632681,INT107,TP_z11_01,z,z|35|0.8|0.1|0.7|0.8,0.5048274526352673,68.31745966666651,92.63053205638482,-2.8949255712445,-0.7132984187944962,0.03891189344787083,-0.16317068054208314,-0.9283707133764795,0.4578708656149212
47632756,INT011,TP_z11_03,z,z|35|0.8|0.1|0.7|0.8,0.49593929356708055,68.3442219999998,92.63053205638482,-1.8585666338741211,0.47653130130582994,-0.6246291162180845,1.044427033925791,-0.9357232138799043,-2.149672450981632
47632774,INT044,TP_z11_02,z,z|35|0.8|0.1|0.7|0.8,0.5048274526352673,68.31981533333315,92.63053205638482,-0.303526282721201,-1.783821665075606,-1.060809955167727,0.5772180843584067,-2.9140700741608354,1.2073880586876944
47631232,INT149,TP_z10_01,z,z|35|0.8|0.5|0.9|1.1,0.12368858723956966,68.27247583333333,92.33789087297934,-0.1712969490845168,0.10875937715384434,-0.44617940468176326,-0.11314571805617211,0.01796892828327408,0.5158857162350573
47632315,INT005,TP_z10_02,z,z|35|0.8|0.5|0.9|1.1,0.12126643075282635,68.2603215,92.33789087297934,-0.7467606945964103,1.2409569918191246,-1.0301917368008324,-0.1536887453843521,1.19643492313686,-1.5151107247345024
47632330,INT054,TP_z10_03,z,z|35|0.8|0.5|0.9|1.1,0.12368858723956966,68.27169983333333,92.33789087297934,-0.7293154303385894,-2.2251584200713976,-0.06533484940299886,0.3736425537401487,-1.1341991400715983,1.762863615868
47632627,TP_z14_02,TP_z14_02,z,z|45|0.41|0.05|1|1,-0.07240979361407118,68.3280093333332,86.71496225452297,0.8481837643414581,-0.004804715542172572,-1.4133809973828018,-0.1909041348240403,0.21610525152019616,-0.15773376283847154
47632645,TP_z14_03,TP_z14_03,z,z|45|0.41|0.05|1|1,-0.16604096400532137,68.33659966666653,86.71496225452297,1.643792644545345,-0.29823015001792436,-0.4524163346367017,1.0879919691237285,-0.6187384361541329,-0.296905161918127
47632654,TP_z14_01,TP_z14_01,z,z|45|0.41|0.05|1|1,-0.13905596750185786,68.33807599999986,86.71496225452297,-0.017755193897652687,1.248806116798661,0.5058150255468031,-0.06337828575589682,0.1653701921562296,0.37014338793933715
47632447,182,TP_z01_03,z,z|45|0.47|0.15|0.7|1.9,0.4750381805060371,68.26872833333336,93.81659303933013,0.18138030845426129,2.3301339347286922,0.020214634339857564,1.593525189837989,1.3996730787988605,2.522757600406117
47632450,047,TP_z01_02,z,z|45|0.47|0.15|0.7|1.9,0.4750381805060371,68.26872833333336,93.81659303933013,-0.31934525020678134,-0.5178293719000016,-3.157911095782902,0.34360009746049186,1.3683662973391653,2.177113797728124
47632462,021,TP_z01_01,z,z|45|0.47|0.15|0.7|1.9,0.4750381805060371,68.23570399999997,93.81659303933013,0.32415697523344805,0.19331168637433158,-0.33456109862569355,-1.2885423053486056,-0.8127865318037465,0.8534184367851071
47632588,TP_z13_03,TP_z13_03,z,z|45|0.52|0.05|0.3|0.7,-0.04292526628445708,68.35758033333315,91.2973066734916,-1.0404612934947937,0.08631285665687352,-0.5300196745651082,0.4141542077900802,0.6761618016466191,-0.05869288504271366
47632597,TP_z13_01,TP_z13_01,z,z|45|0.52|0.05|0.3|0.7,-0.03539182187595738,68.36202366666649,91.2973066734916,-1.3685799655220194,-0.13869165046645154,0.7961903539503182,0.836066549632054,0.0049948308178361924,0.16651676133501592
47632603,TP_z13_02,TP_z13_02,z,z|45|0.52|0.05|0.3|0.7,-0.03539182187595738,68.36202366666649,91.2973066734916,0.35353975806319715,-0.056806668857211216,0.3451423728368415,0.05448370274133969,-1.0418283200917582,-0.04954584315836727
47632537,183,TP_z03_01,z,z|45|0.8|0.6|0.24|2,-0.6689461250964506,68.29633449999997,97.07978073041517,-0.3913232431331824,1.5494878826973135,-1.2099758904156603,1.5461917583801144,-0.2657800117642323,-0.6794799631546842
47632555,010,TP_z03_03,z,z|45|0.8|0.6|0.24|2,-0.6689461250964506,68.30313049999995,97.07978073041517,-0.41594463700695244,0.25052081753244265,1.529560667142712,1.1443314444575992,-0.7599349730557904,-0.22755781099533243
47632561,075,TP_z03_02,z,z|45|0.8|0.6|0.24|2,-0.668416645957711,68.30040449999997,97.07978073041517,0.2109772991485089,0.23861791264821555,-0.5818857305846821,-0.7343372317968611,-0.7928688277625386,-0.3500771345422688
47632672,TP_z16_02,TP_z16_02,z,z|45|0.8|0.6|0.24|2,-2.3263596447277606,68.33485399999975,97.07978073041517,-1.4312556131050365,-0.1186330763027177,-0.09540361598641178,-0.4597063480488144,-1.542313780182243,0.9673500366208388
47632678,TP_z16_01,TP_z16_01,z,z|45|0.8|0.6|0.24|2,-2.2993656527208644,68.3294736666664,97.07978073041517,1.0217484341589642,0.12758954143552154,-0.08199158550568914,0.7952424312132738,0.3780545538022437,1.9087177774159998
47632684,TP_z16_03,TP_z16_03,z,z|45|0.8|0.6|0.24|2,-2.3064059140518247,68.32927099999972,97.07978073041517,-0.8127376251276226,-0.19282047903361293,-2.015756011036327,-0.6204391847913193,-0.29665611574885536,-0.8750407481361239
47632735,TP_z19_01,TP_z19_01,z,z|45|0.8|0.6|0.24|2,-2.3064059140518247,68.32943999999975,97.07978073041517,0.49482784630779236,0.5887536490004548,-0.16381159152691946,-0.7046456641904307,-0.40067144888471423,0.049647315109376276
47632789,TP_z19_03,TP_z19_03,z,z|45|0.8|0.6|0.24|2,-2.2993656527208644,68.32948366666646,97.07978073041517,-1.7718403930426112,0.39983846531122735,0.30299829412522017,0.1191358446241866,0.40931072584024275,0.267004375794594
47639017,TP_z19_02,TP_z19_02,z,z|45|0.8|0.6|0.24|2,-2.3064059140518247,68.32927099999972,97.07978073041517,-2.087466901087228,0.5401176529819153,0.6863199324295222,-0.5324294530314233,0.08578552502320703,0.269969919045552
47632591,TP_z21_01,TP_z21_01,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.36558733333328,84.51172677071345,0.16650519606658923,-2.261839759006468,0.6304125196180377,0.755535964267997,0.521687722508817,-0.1728714965621762
47632621,TP_z18_02,TP_z18_02,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.35145999999968,84.51172677071345,0.755593660471553,0.6832611996347762,-0.16880925846942163,1.2615184242006605,-0.3879375253964089,0.1756610134155368
47632624,TP_z18_03,TP_z18_03,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.35221666666635,84.51172677071345,1.285318619853832,-0.7444896503064167,-1.512707304896029,-2.0023538642784375,0.6444620312993103,2.972142509745393
47632630,TP_z18_01,TP_z18_01,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.35221666666635,84.51172677071345,-0.20815189851736057,-0.6839539484961363,-0.029947785338203598,-0.8379844115052331,-0.852238427988651,1.122270386238456
47632636,TP_z21_03,TP_z21_03,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.36451166666662,84.51172677071345,-0.0017297511053410701,0.191606007456236,-0.62118140164338,0.13279518745523985,-0.24647583169136097,-0.7923243986997281
47632639,TP_z21_02,TP_z21_02,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.35145999999968,84.51172677071345,0.25828863977582056,-1.6224930573618503,0.3105549870546811,0.6246686146633994,0.04536852112068335,-1.0674902683531309
47632666,TP_z24_02,TP_z24_02,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.35145999999968,84.51172677071345,-0.2557421938111535,-0.6616689568678608,0.35438987421346124,0.5138453951607125,-1.7558049876663424,-0.4660945463411339
47632669,TP_z22_03,TP_z22_03,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.35145999999968,84.51172677071345,-0.43703061372646135,-2.5037517082142347,1.011051984392569,-0.013910921374999764,1.0720569903071024,-0.9116460651579306
47632747,TP_z24_01,TP_z24_01,z,z|45|0.8|0.6|0.2|0.44,-2.3114315635677674,68.35909599999971,84.51172677071345,1.401341228676876,0.585390344625331,-0.8684860110735324,-1.1987498551647335,-0.8697472086486865,-1.5992823538221572
47632786,TP_z24_03,TP_z24_03,z,z|45|0.8|0.6|0.2|0.44,-2.310911078755172,68.35648499999968,84.51172677071345,1.0305221236017954,1.0086813521466402,0.04192388425837659,-0.8799985357150008,-0.6696184473510541,-0.41698949184378403
