target_key,ID,split,canonical_smiles,scaffold,max_similarity_to_development,max_similarity_to_retained_donor,hard_ood_40pct,hard_ood_25pct,pred_absorption_nm,unc_absorption_nm,pred_emission_nm,unc_emission_nm,pred_log1p_lifetime_ns,unc_log1p_lifetime_ns,pred_quantum_yield,unc_quantum_yield,pred_log_extinction,unc_log_extinction
blind:583,583,blind,Cc1cncc(C)n1,murcko-c1cnccn1,0.36,0.3333333333333333,True,True,307.01703124441656,30.98328600284914,388.0753671745114,55.57499632630036,1.916541232073182,0.8336061471771943,0.20065010000000008,0.16117157400604382,3.877893980474332,0.30522443232472773
blind:584,584,blind,O=C(O)Cc1ccccc1,murcko-c1ccccc1,0.4090909090909091,0.4137931034482758,True,True,330.0738476637446,64.76908799998377,371.2733099649666,63.659098736581704,1.6156179640184323,0.5488414493242191,0.07109433055555556,0.12664604890273592,3.696242474274335,0.3486128633283242
blind:585,585,blind,O=C(O)Cc1ccc(-c2ccccc2)cc1,murcko-c1ccc(-c2ccccc2)cc1,0.5,0.4761904761904761,False,False,306.38580438983314,67.84598889905315,391.0855242806668,51.368214976113116,1.2618876775863221,0.5429905400472504,0.23871173888888886,0.22490165481325602,4.268030988799639,0.43698472833276536
blind:586,586,blind,O=C(O)C1CCN(C(=O)c2ccccc2)CC1,murcko-O=C(c1ccccc1)N1CCCCC1,0.4137931034482758,0.3666666666666666,True,False,304.56018304013895,32.79728077409677,432.1096822278722,62.64399819838239,1.6356318317203253,0.409710113063891,0.21575126825396837,0.19750544866033695,3.778858337319194,0.502982819206736
blind:587,587,blind,c1cn[nH]c1,murcko-c1cn[nH]c1,0.2,0.2222222222222222,True,True,246.34412254623365,54.9593845777154,382.4603090282284,120.40746207327683,4.139243471064572,1.3275929052048454,0.17409822777777775,0.15567765876039255,3.907656698780361,0.25632003681591653
blind:588,588,blind,COc1ccc(I)cc1,murcko-c1ccccc1,0.6875,0.5789473684210527,False,False,283.59806301656306,20.386905454182934,342.64804272097507,49.44672708231699,1.1858922967592886,0.7443769000655683,0.2207938166666666,0.15578940568918212,3.9265102372165264,0.35274549522144877
blind:589,589,blind,Brc1ccc(N(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,murcko-c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.5714285714285714,0.4827586206896552,False,False,357.65440893047224,29.52881182102466,446.8797825156528,46.73340651688147,1.4761626232447747,0.46803727691321795,0.3749493333333335,0.282108238185847,4.492247832377251,0.20832064508015574
blind:590,590,blind,COc1ccnc(-c2cc(OC)ccn2)c1,murcko-c1ccc(-c2ccccn2)nc1,0.4516129032258064,0.4375,True,False,300.914658906139,23.7218975191104,389.1732061328893,53.50143283426758,1.5372960886709461,0.9831748005345377,0.27468128888888904,0.23651428856815926,4.015474623157461,0.33530803845133506
blind:591,591,blind,c1ccc2c(c1)Nc1ccccc1O2,murcko-c1ccc2c(c1)Nc1ccccc1O2,0.44,0.4166666666666667,True,False,320.8795240305056,34.056738151391656,375.3265432448334,38.74952340697375,1.4311030637945061,0.546191728391486,0.3826749444444442,0.26631908079487315,3.951548703722442,0.27254678084771106
blind:592,592,blind,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1,murcko-c1ccc(-c2ccccn2)nc1,0.4230769230769231,0.3703703703703703,True,False,305.44297606393343,22.66647598200771,383.26129264496666,48.865505460818355,1.1909907468141079,0.7028678937388878,0.30198916666666664,0.23932698214458023,4.181662503437961,0.319231117478704
blind:593,593,blind,C=CS(=O)(=O)c1ccccc1,murcko-c1ccccc1,0.4137931034482758,0.3333333333333333,True,True,336.9735768709998,19.884066712030695,441.85292396729153,48.951946054512796,0.9831154465038975,0.6372845845077951,0.13281668439153427,0.17999905963939486,4.16957108645617,0.28520945260776787
blind:594,594,blind,O=C(O)[C@@H]1CCC(=O)N1C(=O)OCc1ccccc1,murcko-O=C1CCCN1C(=O)OCc1ccccc1,0.2195121951219512,0.2962962962962963,True,True,353.79206525174993,51.4996283556722,435.0541820828334,61.10051497040297,1.6577393806738243,0.5063104442463562,0.3000588015873015,0.2498285090221648,3.7621173779284707,0.4748641342009131
blind:595,595,blind,CN(C)c1ccncc1,murcko-c1ccncc1,0.4210526315789473,0.5882352941176471,True,False,310.3281500967914,22.573447790391224,401.06565756642215,56.3631552353753,1.3391223612757406,0.6501115610080276,0.18285643333333323,0.15796158188895967,4.1710123666888395,0.4148572747464397
blind:596,596,blind,CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(B(O)O)ccc2-c2ccc(B(O)O)cc21,murcko-c1ccc2c(c1)Cc1ccccc1-2,0.6052631578947368,0.5609756097560976,False,False,370.80366128633364,35.72506419839921,386.58396795254174,47.06673591629967,1.1221747591329938,0.4883751601150427,0.5138014388888889,0.28410973259767164,4.823222107762337,0.18092846743981997
blind:597,597,blind,c1ccc2c(c1)C1c3ccccc3C2c2ccccc21,murcko-c1ccc2c(c1)C1c3ccccc3C2c2ccccc21,0.4210526315789473,0.45,True,False,300.1052767965002,21.577416143151567,357.45930456075257,40.07275446391855,1.7760273892908003,0.41071998305716656,0.1917890222222223,0.13024549365116897,4.064978841019998,0.3582505113410809
blind:598,598,blind,Cc1cc(C)cc([N+](=O)[O-])c1,murcko-c1ccccc1,0.3809523809523809,0.4444444444444444,True,True,279.0672486203447,30.446601104442884,440.63009236787184,75.45264249968339,2.6334935902496635,1.304043278762536,0.023876872222222244,0.07938959527431741,4.131765141136973,0.33875498254454545
blind:599,599,blind,Cc1cc(N)ccc1-c1ccc(N)cc1C,murcko-c1ccc(-c2ccccc2)cc1,0.5,0.4074074074074074,False,False,303.8269094084166,24.800003547243445,342.384033174922,41.43724250045419,2.0465550801650525,0.9170534387805598,0.35101898055555564,0.21707680863534431,4.402710091072278,0.2506027394995857
blind:600,600,blind,C#Cc1ccc(N)cc1,murcko-c1ccccc1,0.6875,0.4210526315789473,False,False,314.51029801794454,22.592013520970728,381.81926049661115,29.375337526141763,1.5194708870772686,0.3053504873664777,0.28358572222222234,0.18021955991467095,3.8659799852305543,0.2563819596126833
blind:601,601,blind,N#Cc1ccc(C=O)s1,murcko-c1ccsc1,0.5652173913043478,0.5294117647058824,False,False,373.1938312479167,44.83132144769126,484.73433000949956,58.38885947505291,1.0040889398404529,0.6515370852794097,0.042294594444444424,0.07607503016079198,4.367188819461112,0.19460071885722147
blind:602,602,blind,COc1cc(Br)ccc1C=O,murcko-c1ccccc1,0.5,0.4705882352941176,True,False,384.23274287122234,48.58101773054248,466.21320132802776,23.22350515109579,1.0150443232435542,0.619064472106304,0.16644772222222215,0.11755236000367944,4.355478309958051,0.3931578327194897
blind:603,603,blind,O=C(CBr)c1ccc([N+](=O)[O-])cc1,murcko-c1ccccc1,0.5714285714285714,0.4827586206896552,False,False,326.7466255600556,44.25438893985529,479.8197756852221,77.44434549404478,1.212621915169715,0.6049587652008531,0.02386037222222224,0.06761479497198697,3.994605808411334,0.3771150374590641
blind:604,604,blind,CC1(C)c2cc(Br)ccc2-c2ccc(Br)cc21,murcko-c1ccc2c(c1)Cc1ccccc1-2,0.6521739130434783,0.3783783783783784,False,False,318.3615815971111,23.02776497373578,379.26298117153334,45.21932428189371,1.4123230681020047,0.5240167713918815,0.30718869444444463,0.2547876831691694,4.1700656936456415,0.32968427155402247
blind:605,605,blind,Brc1ccc(N(c2ccccc2)c2ccc(Br)cc2)cc1,murcko-c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.7222222222222222,0.5416666666666666,False,False,356.54654459001387,28.351418108860884,448.3283704265834,45.081650304799794,1.3831477534869663,0.37627682429864195,0.3754218194444446,0.2864769099834686,4.396033082402003,0.15351641625853782
blind:606,606,blind,OC1(c2ccccc2)c2cc(Br)ccc2-c2ccc(Br)cc21,murcko-c1ccc(C2c3ccccc3-c3ccccc32)cc1,0.53125,0.3265306122448979,False,False,346.05905622544475,44.801493629680145,378.84388403656106,48.322233865686236,1.5657535668056002,0.5112247381537847,0.28006353968253994,0.22017765386860375,4.335017631333148,0.4217971565885971
blind:607,607,blind,Brc1ccc(C#CC#Cc2ccc(Br)cc2)cc1,murcko-C(C#Cc1ccccc1)#Cc1ccccc1,0.7647058823529411,0.3809523809523809,False,False,335.6431868133753,20.188926664419146,381.7850282148835,30.072902026053452,1.0423009534552425,0.43040771622265006,0.31395712499999995,0.25484030863677276,4.702239381689337,0.19588446756566325
blind:608,608,blind,Brc1ccc(C(c2ccc(Br)cc2)(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,murcko-c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.5714285714285714,0.3333333333333333,False,False,299.30191177015564,36.933013997568224,354.3975049882252,45.84029836673647,1.5509139727872487,0.6276249043576991,0.1873149583333334,0.1911562495640899,3.990112712281167,0.1723786163663154
blind:609,609,blind,O=C1CCc2ccccc21,murcko-O=C1CCc2ccccc21,0.4482758620689655,0.4642857142857143,True,False,378.502564827111,47.129269062250614,459.0235681547501,50.240764451876444,1.6146316608002662,0.41548154988030866,0.25613452777777784,0.209502442903454,4.0371136108930585,0.25757814969221166
blind:610,610,blind,c1ccc2sccc2c1,murcko-c1ccc2sccc2c1,0.3888888888888889,0.4736842105263157,True,True,312.52154274009456,29.210062197290625,400.69601432522217,27.787558020167886,1.511657827673607,0.9661715318186826,0.0685550388888889,0.1394927526659677,4.0088986471490635,0.4406788871535509
blind:611,611,blind,O=C1c2ccccc2Cc2ccccc21,murcko-O=C1c2ccccc2Cc2ccccc21,0.6842105263157895,0.4814814814814814,False,False,446.1946888639304,44.48210043783225,548.3503792173889,65.51848941233932,1.6593517629172971,0.32490565269757726,0.1085095486111111,0.1759388683608017,3.6499940157407265,0.326436066192602
blind:612,612,blind,O=C1c2ccccc2C(=O)c2c(Cl)cccc21,murcko-O=C1c2ccccc2C(=O)c2ccccc21,0.5454545454545454,0.5714285714285714,False,False,462.65041103241646,24.206708138833765,562.4271681495555,16.25388733960361,1.2979678206529504,0.5866026284835653,0.022281427777777762,0.03784416521272293,3.5241176163873638,0.2055288179116261
blind:613,613,blind,Brc1ccc(I)cc1,murcko-c1ccccc1,0.6153846153846154,0.3103448275862069,False,False,303.5291727943224,39.955694212938695,359.04536151568084,60.62172379025842,0.851948363229091,0.6440136555561534,0.16358875000000006,0.1757016363401317,4.0773373227414424,0.2671751101886061
blind:614,614,blind,Brc1ccc2ccccc2c1,murcko-c1ccc2ccccc2c1,0.7647058823529411,0.4782608695652174,False,False,320.841458592195,23.786155294842125,391.6307372072445,35.835372731838845,2.1703752353780987,0.7226754013592499,0.2521335361111111,0.21369075855102726,4.0592383162548025,0.22964773081045858
blind:615,615,blind,Nc1cccc2ccccc12,murcko-c1ccc2ccccc2c1,0.6666666666666666,0.6086956521739131,False,False,301.5832469925571,36.77623611999429,410.75777357346664,72.76203052120177,2.6373358352873346,0.4576321430148093,0.33307943333333334,0.21781256426369686,3.82805187116127,0.13596846841565968
blind:616,616,blind,CCOC(=O)c1cc(C(=O)OCC)cc(C(=O)OCC)c1,murcko-c1ccccc1,0.7272727272727273,0.5925925925925926,False,False,317.4287421123886,29.601205819921557,386.2969396285282,37.61932896611688,1.6905541701065492,0.5985376906227456,0.11904503333333345,0.16829022622009376,4.114976568868667,0.28941727363084824
blind:617,617,blind,c1cnc2c(c1)ccc1cccnc12,murcko-c1cnc2c(c1)ccc1cccnc12,0.6086956521739131,0.3928571428571428,False,False,366.21855543302746,34.114972629399595,418.0889841041667,47.15638828427097,1.4950932771106533,0.8395446682902494,0.1386032833333333,0.14108524056374783,4.385311456335331,0.27855476607667334
blind:618,618,blind,COc1ccc(B(O)O)cc1C=O,murcko-c1ccccc1,0.59375,0.625,False,False,354.77418888888906,15.821210104678801,461.21143428427786,12.228724028367974,1.6827173138065588,1.1304436289031883,0.1588727611111111,0.1909848213017151,4.105249038093609,0.3764493125749883
blind:619,619,blind,O=C1C(=O)c2cccnc2-c2ncccc21,murcko-O=C1C(=O)c2cccnc2-c2ncccc21,0.4090909090909091,0.4333333333333333,True,True,429.1594387782219,34.39229418442525,511.1427902941112,68.79607726118053,1.4130088066005886,0.6730733261339711,0.11724827777777778,0.12862709535272246,4.155550760550279,0.2241623398673978
blind:620,620,blind,O=Cc1ccc(-c2cc(-c3ccc(C=O)cc3)c3ccc4c(-c5ccc(C=O)cc5)cc(-c5ccc(C=O)cc5)c5ccc2c3c54)cc1,murcko-c1ccc(-c2cc(-c3ccccc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,0.5416666666666666,0.46875,False,False,419.0034349755832,50.69742848280247,444.3244944842777,44.99007452613346,1.4228009155321013,0.3981932602197813,0.2623963333333333,0.16750876311536209,4.522764341542496,0.2574621295864221
blind:621,621,blind,COC(=O)c1ccc(B(O)O)cc1,murcko-c1ccccc1,0.6956521739130435,0.4848484848484848,False,False,364.83844304133316,56.424110538451494,406.94427237295025,78.29229908364174,1.4562494896168734,0.577697267742707,0.36201831666666656,0.26575256218621374,3.9162099026736086,0.2454069789590448
blind:622,622,blind,N#CCc1nc2ccccc2s1,murcko-c1ccc2scnc2c1,0.3870967741935484,0.4210526315789473,True,True,347.84597225900006,36.06287200019626,451.79594527427776,66.21344515842311,0.7806317588489539,0.4162320387222543,0.112987936111111,0.19310476740399016,4.16179871633266,0.4782923459695131
blind:623,623,blind,Cc1ncc[nH]1,murcko-c1c[nH]cn1,0.4,0.2068965517241379,True,True,301.36901132462765,32.32201890970252,361.6829033510333,49.92337547185655,1.8001748735101786,0.924248079546815,0.1841967527777777,0.16308878135750826,3.940822102823613,0.38271503477553026
blind:624,624,blind,Cc1cc(C)n(-c2nnc(-n3nc(C)cc3C)nn2)n1,murcko-c1cnn(-c2nnc(-n3cccn3)nn2)c1,0.1923076923076923,0.25,True,True,317.7906714530912,41.43141348160901,411.20503638988896,62.56933425296296,1.9472281436021828,0.7701909573219716,0.2198569222222223,0.17350446098021452,3.8202713964716692,0.4710229184914928
blind:625,625,blind,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,murcko-c1ccccc1,0.4,0.2352941176470588,True,True,420.9740813050283,77.03349254804519,491.9449756514223,123.93820105239539,1.0888482563032003,0.9748336250627115,0.09714704166666659,0.1190423360414945,4.1661531835676975,0.18505929842116686
blind:626,626,blind,Nc1c(F)c(F)c(N)c(F)c1F,murcko-c1ccccc1,0.3076923076923077,0.2272727272727272,True,True,421.67529484672275,75.83221697550482,492.1167653602222,122.48102006550766,1.5966235180677295,1.0071692926751161,0.14440720833333345,0.12227931445709302,4.082773751133307,0.38880756730602556
blind:627,627,blind,Fc1c(I)ccc(I)c1F,murcko-c1ccccc1,0.3,0.2083333333333333,True,True,286.54042112493346,27.38931475901875,355.5710419428753,51.96738048217564,0.9549374253399685,0.659190773305568,0.1685813944444445,0.19123353464569484,3.9443028783406096,0.17343213869640098
blind:628,628,blind,Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],murcko-c1ccc(-c2ccccc2)cc1,0.3928571428571428,0.3684210526315789,True,True,330.13854862955566,29.533654737234578,435.9670701259721,66.71273111803167,0.320233133678163,0.4755755375441321,0.07608842777777783,0.15762496754166977,4.235192812810418,0.2882158552349038
blind:629,629,blind,Nc1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F,murcko-c1ccc(-c2ccccc2)cc1,0.5384615384615384,0.2,False,False,419.0866023342227,74.60638825876758,486.8573615751666,113.0496859293161,1.5143708762993826,1.0266930374917085,0.1646243611111113,0.16277246503841908,4.069840340986363,0.4021228176702582
blind:630,630,blind,Nc1ccc(Br)cc1,murcko-c1ccccc1,0.6153846153846154,0.5,False,False,303.48518426496133,33.22581869322571,365.60509129964737,43.73802335269914,1.4225254990816176,0.43397512466003657,0.24135084722222264,0.17791198415923548,3.93067107341305,0.23278188242802822
blind:631,631,blind,O=Cc1ccc(Br)cn1,murcko-c1ccncc1,0.5,0.3157894736842105,True,False,348.19667048388897,25.524811428012644,445.5656499069722,41.39302840264806,0.9199873627647708,0.728762923350577,0.07516061666666664,0.12519748060140928,4.096280315939777,0.3051755310374832
blind:632,632,blind,Nc1ccc(-c2ccc(N)c(F)c2)cc1F,murcko-c1ccc(-c2ccccc2)cc1,0.4782608695652174,0.3571428571428571,True,False,319.04429171294447,24.3450556026823,386.15893987246665,35.23459466005916,1.4131571236924412,0.42529299991377545,0.35926180555555565,0.242692734077926,4.242021812303751,0.2920819226582
blind:633,633,blind,Brc1cc(Br)cc(-c2cc(Br)cc(Br)c2)c1,murcko-c1ccc(-c2ccccc2)cc1,0.6470588235294118,0.2631578947368421,False,False,318.848676494711,30.008373680307212,370.2004957971445,34.82622326432145,1.310799948766953,0.6875173211686284,0.17760886111111113,0.1911504383505061,4.303299805417277,0.26336655431184947
blind:634,634,blind,O=C(O)c1ccc(C#Cc2cc(C#Cc3ccc(C(=O)O)cc3)cc(C#Cc3ccc(C(=O)O)cc3)c2)cc1,murcko-C(#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1)c1ccccc1,0.5769230769230769,0.46875,False,False,329.6192672786781,26.537051163172023,391.4055601343446,65.41264735559993,0.8561482888123265,0.29874483179976147,0.16631867500000014,0.17699094667629492,4.846532092252357,0.7775070649840126
blind:635,635,blind,COC(=O)c1ccc(-c2ccc(Br)cc2)cc1,murcko-c1ccc(-c2ccccc2)cc1,0.7916666666666666,0.5588235294117647,False,False,316.12918145385004,33.26421162850952,385.49214369827234,44.21304657162271,1.3120165645969963,0.7037366179361848,0.20086461111111115,0.1473882134344488,4.220825693368055,0.4382649716453701
blind:636,636,blind,O=C(O)c1c2ccccc2c(C(=O)O)c2ccccc12,murcko-c1ccc2cc3ccccc3cc2c1,0.4705882352941176,0.6818181818181818,True,False,367.518173478278,42.34525638115744,407.49521899127774,38.67428311413691,1.3512961504159393,0.646221900514256,0.09620768055555559,0.10188952738309068,3.8767332807204182,0.1751003708755315
blind:637,637,blind,Nc1ccc(C(=O)O)cc1,murcko-c1ccccc1,0.6,0.55,False,False,287.2962798708224,23.77064990368322,345.6398255731667,38.91320448058147,1.4658890947931957,0.35534623851085695,0.13884116388888887,0.14542930502051826,3.902480288627778,0.20966601559895628
blind:638,638,blind,O=C(O)c1cc(C(=O)O)cc(-c2ccc(-c3cc(C(=O)O)cc(C(=O)O)c3)cc2)c1,murcko-c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,0.7142857142857143,0.4583333333333333,False,False,275.1068381084166,22.375704605302154,363.16752009897243,33.671049893694644,1.426271531728634,0.41477880675788403,0.23592204999999997,0.23916133180274962,4.458033581741556,0.20021962287501757
blind:639,639,blind,O=C(O)c1cc(C(=O)O)cc(-c2cc(C(=O)O)cc(C(=O)O)c2)c1,murcko-c1ccc(-c2ccccc2)cc1,0.6,0.5238095238095238,False,False,269.93701455811106,24.876796211516716,357.14691362719475,30.94098207784603,1.6248780472523265,0.5945157523240773,0.0690131583333333,0.14311869867382337,4.249180433993054,0.26858245168513506
blind:640,640,blind,Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,murcko-c1ccc2c(c1)[nH]c1ccccc12,0.391304347826087,0.2580645161290322,True,True,359.7579561663055,33.971841016046874,393.2960719106111,48.31523291482739,1.7011447698856126,0.6527563241017463,0.1813422222222222,0.21086778632986156,3.9804632423818087,0.433638810081592
blind:641,641,blind,OB(O)c1ccc(B(O)O)cc1,murcko-c1ccccc1,0.7857142857142857,0.4782608695652174,False,False,361.0261442407889,68.02475416254985,375.89162319172516,57.224654792544264,1.4347222013046108,0.5445194472355731,0.3602370388888889,0.27045065188475137,3.934685431468111,0.2060885225826258
blind:642,642,blind,Ic1ccc(I)cc1,murcko-c1ccccc1,0.25,0.2857142857142857,True,True,286.56736020671127,22.11266365389754,349.198478298292,52.49807641768013,1.0200430202191813,0.6301667164070769,0.15470619444444442,0.15025419185506825,4.051442096560609,0.28501545112570187
blind:643,643,blind,COC(=O)c1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc2c1,murcko-c1ccc2cc(B3OCCO3)ccc2c1,0.6,0.4523809523809524,False,False,364.5520590975973,41.94480676561553,416.45428447575,58.01973117812462,2.9356211527121894,1.8641719535284236,0.44449297777777746,0.2583847539750299,3.8376914425944415,0.47272733591590793
blind:644,644,blind,COc1ccc(B(O)O)cc1,murcko-c1ccccc1,0.5789473684210527,0.5,False,False,357.58732593148267,69.10132094538906,368.7805838407139,55.07767287124227,1.637004410355682,0.5930377717913122,0.329426038888889,0.2548206755093881,3.824570530408749,0.27125846010188337
blind:645,645,blind,Oc1ccc(I)cc1,murcko-c1ccccc1,0.6153846153846154,0.4444444444444444,False,False,285.2729852213058,22.231221528740573,338.65271348046997,52.40324386846104,0.9912240190929229,0.5881849941502825,0.09844944444444453,0.061505776370278306,3.6525302826986112,0.3876022873250878
blind:646,646,blind,O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1F,murcko-c1ccccc1,0.3793103448275862,0.3571428571428571,True,True,327.3993386671666,29.04486293281782,415.0923090386887,60.338365421720695,0.24423636391239062,0.4596835903296914,0.11098720277777775,0.2079122602621348,4.11447685005403,0.35722020206534705
blind:647,647,blind,O=C(c1ccc(O)cc1)c1ccc(O)cc1,murcko-O=C(c1ccccc1)c1ccccc1,0.55,0.4074074074074074,False,False,313.45835697986104,39.425192641399626,380.7685265056806,67.19006341026514,1.5041342279819485,0.4249628343719418,0.09521453611111114,0.08670191184652146,3.5405565022243035,0.20227805500162646
blind:648,648,blind,O=Cc1ccccc1C=O,murcko-c1ccccc1,0.5,0.36,True,False,353.52301485389825,14.453285230870446,453.43881654975024,25.186526891051752,1.074929822298126,0.7479762535361596,0.026686924999999983,0.07235110101314564,4.1007026072159425,0.27894769472419545
blind:649,649,blind,O=Cc1ccc(C(=O)O)cc1O,murcko-c1ccccc1,0.5714285714285714,0.4642857142857143,False,False,351.469705933361,24.34159507143417,461.12206806830545,52.74445745388257,1.073261079425241,0.7335392253387623,0.1045847750000001,0.14933519909608736,4.17536211229822,0.3014449752171318
blind:650,650,blind,Clc1ccc2ccc(Cl)nc2n1,murcko-c1cnc2ncccc2c1,0.2777777777777778,0.2777777777777778,True,True,320.81075090216666,46.871880832920766,403.8031789672582,53.889580695363414,1.6937942617755757,0.7475017076757725,0.11630547222222226,0.1317246666659775,3.859747690302338,0.19772644681825807
blind:651,651,blind,COc1cc(Br)cc(OC)c1,murcko-c1ccccc1,0.5,0.4583333333333333,True,False,309.3482213195445,25.646665386313565,371.2813178845362,63.85551512971189,1.3496293781726874,0.6931975648044804,0.15146751388888893,0.13290522101276517,3.9800023292830566,0.43440174790912284
blind:652,652,blind,O=Cc1cc(Br)cc(C=O)c1,murcko-c1ccccc1,0.8823529411764706,0.2903225806451613,False,False,343.6679900725554,29.293956573772395,449.3269684951667,36.21403345953601,1.4239126841343976,0.689505255578931,0.23057036111111104,0.18253110058226907,4.109138852722719,0.30773133349397547
blind:653,653,blind,O=C(O)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,murcko-c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,0.5151515151515151,0.7272727272727273,False,False,299.30371313300003,23.259553655196076,390.46474029416675,40.13206848694425,1.0296005670971458,0.3690837804370262,0.3238311083333334,0.15903245762108692,4.743753791999114,0.24767484760313174
blind:654,654,blind,N#CCc1ccc(B(O)O)cc1,murcko-c1ccccc1,0.6363636363636364,0.3235294117647059,False,False,367.25088962463883,61.9701742092703,423.70882445536114,73.78352510352298,1.4085562189189527,0.47852540266580446,0.387081177777778,0.2589683026326457,3.711648496511999,0.3720090421784115
blind:655,655,blind,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,murcko-c1ccc(-c2cccc(-c3ccccn3)n2)nc1,0.7777777777777778,0.5925925925925926,False,False,298.54854149838894,19.57934009778705,372.64396245208326,36.233704607024386,1.4130187910210934,0.624492867946351,0.1833943111111111,0.15782331891245427,4.026455688237,0.24935554351609535
