seed,A,B,C,D
20270773,0.2935567087950541,-0.015082363565605996,-0.10092389838253062,-0.014710271543507316
20270774,0.2714101449145897,-0.013993481709139213,-0.177826439111701,-0.12085279979942215
20270775,0.30832408438540027,-0.2376402160689018,0.0904760476449365,-0.04357587983534478
20270776,0.24366619674576745,0.07142525037005655,-0.19994300629179904,-0.0022287381233331845
20270777,-0.35205927351951516,-0.2117170287311995,-0.20488646251217085,0.08240931690758085
20270778,0.07765545790836537,0.22664040954641232,0.09321474638838279,-0.08086449842370927
20270779,-0.36595074545916445,-0.007787155094732132,-0.11911089781463888,-0.011359665239653793
20270780,0.09355370910252236,-0.17649185065822592,0.0541980382218922,-0.02679885113574518
20270781,-0.3094009659285516,0.031262608011285935,0.16300206979065876,0.013471417108868546
20270782,-0.17879833220357022,0.2131028783667027,0.01606623271620847,-0.05671733571464852
20270783,-0.2943516213547619,0.09314589368321348,0.03479317275491076,0.12156671591429873
20270784,0.3168161502591094,0.05883261666909912,-0.04159342472795867,0.10563858746894313
20270785,-0.3243783184214622,0.1033417874301297,-0.011233764287192069,0.13073663844865882
20270786,-0.3562018178401059,0.051594402014403955,-0.009493955665944699,0.03679367674401728
20270787,0.280277169542878,0.08128218089443628,-0.04715481297587699,-0.06590825578179908
20270788,0.28979212289907913,-0.2278192816389507,-0.09747727751043885,0.09900036745960754
20270789,0.03317035126509209,0.21907223069278778,0.01667516573364505,-0.05159093806622805
20270790,0.19936406997472877,-0.24146180142741053,-0.10850406456510321,-0.11868705427446044
20270791,0.3677595464912544,0.05784872342138258,-0.08702642710280808,-0.0230402927662479
20270792,0.3287158412944341,-0.19038934278222205,-0.008300086991364607,0.12444637755413702
20270793,-0.3004589495493475,0.009610957212450599,0.16444191140824277,-0.07897172082502388
20270794,0.2768575457011159,-0.1193180540073806,0.09954105049564262,-0.10947513667451937
20270795,-0.3025527192349176,-0.1552391565726415,-0.06845546990601073,0.09143825600749052
20270796,0.2666796652668188,-0.04608999924135563,-0.20355760868594228,-0.2249465687844937
20270797,0.25242823292277355,0.17934754081623244,-0.03608603054069976,0.0182948503555977
20270798,0.0875573686992922,0.3711347319321006,0.13488016319722068,-0.11311070949481522
20270799,-0.291969883345675,0.03500920150640166,0.1760566337900873,-0.024075171168064787
20270800,0.31351651321881263,0.15360133427613776,-0.02551519333160367,-0.007328138943880173
20270801,-0.2999910010236327,-0.2233377678825833,0.021423643401635713,0.02164545665945122
20270802,-0.025935147136732346,-0.3496030681146941,-0.16553379130157733,-0.007523116034077558
20270803,0.26515583288820904,0.024210373177805486,0.0797342292437523,-0.24455226511572611
20270804,0.30423553412546894,0.12799611243922193,0.06527581966717932,-0.08002159746454826
20270805,-0.1969943306457884,0.15723394013889608,0.1672196058621653,-0.017670923666966067
20270806,-0.21229264783261872,0.06826359340940645,0.06593574707523868,0.04699247838511125
20270807,-0.2777964424225822,0.03958070549884071,0.06697363290791385,0.05994795611684211
20270808,0.2888742238678694,-0.09683249368761478,0.10109187990458209,-0.08488702577685837
20270809,0.2791012988885177,-0.12946295328718957,0.07384587696184096,-0.05875109674778432
20270810,-0.039901610827297436,0.04076857661498629,-0.13952065274389253,0.01319244988750921
20270811,-0.304226535115359,0.19615771691441383,-0.01610222875664807,0.14622081905787268
20270812,0.2762966074042655,-0.2596758252083094,0.01569427363166593,-0.09532879886881372
20270813,0.22862885085212417,-0.23485351842521685,-0.042097369294113084,-0.035194864604398725
20270814,-0.28254492009057286,-0.15540413867210615,-0.06751657318454447,-0.07187155509429756
20270815,-0.2986321504970378,0.3256956620649964,0.2097309296213338,-0.019506707962362986
20270816,-0.19123496417545227,0.24003395634840727,0.102540720532276,0.16306983929846824
20270817,0.28186999433233034,-0.05010356377015054,-0.06474787774073185,-0.1253942661772505
20270818,-0.16877043527110475,-0.27866976436849583,0.046902840692799784,-0.09474086795068007
20270819,-0.3608183100264847,-0.28609695851894146,0.006179320275464796,0.008003059640717276
20270820,0.3795482497352236,0.36380352736679805,0.05023247443346284,0.00767309841115247
20270821,0.28871524135592774,0.0644570064235763,-0.02533221345936903,-0.10969711059259024
20270822,-0.02278849326830391,-0.06968243946480256,-0.23524012361286417,-0.1597042347569072
20270823,-0.32939076705267656,-0.3077006145252052,-0.0005579386268138116,0.031415308702110956
20270824,0.2753427123326161,-0.09692248392368641,0.13189849118080707,-0.053387726943585484
20270825,0.23680895104202346,0.17090345699817738,-0.1267990521185303,-0.03815851637539897
20270826,0.03947265801205886,0.10659343462685145,0.10869304377741111,0.01174062047742407
20270827,0.2807001230180433,-0.2911964052296674,0.05656477788079595,-0.06646619022451776
20270828,-0.09945406006458025,0.04874471120546885,0.09010108889035731,0.09700260219696974
20270829,-0.34387017431950595,0.1418276117234322,0.06742958275348211,-0.22621242004700592
20270830,0.293286738491757,-0.09155006683020982,-0.12385937548262956,-0.08545395916220155
20270831,0.08403275640624795,-0.0377209072866936,-0.08948315686281084,0.05174991938592745
20270832,0.1655847856922001,-0.17018353510960432,-0.0477307496229106,-0.12488132644765426
20270833,0.30476047638187975,-0.17197434080742985,-0.13205147435267536,0.060913842625204544
20270834,-0.131391546944616,-0.06064142041413898,0.04769775325250763,0.16496561654469513
20270835,0.3173650898758133,0.28343924688029243,0.053949065608851626,-0.02317227725807382
20270836,-0.35613882476933656,0.018412002300256483,0.13323934368718218,-0.07854877052167263
20270837,0.21356150825811465,-0.0062243246616214085,0.11765605784687169,-0.10830227448579356
20270838,0.301076881576894,-0.14280850529661301,0.015382307947856055,-0.012952478084189355
20270839,-0.27194408618111043,0.1352073300230956,-0.027341992383913407,0.09921634208259543
20270840,-0.25202627713786463,0.15962768041840156,0.14164441912982895,0.08822563349054591
20270841,-0.3174490806368391,-0.12824808510022248,-0.12676305607809069,0.19775476382081225
20270842,-0.14815370310932344,-0.32607662073103305,-0.025038245795778954,0.10235697305854406
20270843,0.0127275999654355,-0.044290194519922936,0.1855775864863617,-0.04797336313118118
20270844,0.2927737949154927,0.05419511983687421,-0.046152923183641434,-0.10757336013320949
20270845,0.24253832081199328,-0.0967635011732932,-0.05921948586321651,-0.018198861634269755
20270846,0.3015658277928652,-0.0015058366169320226,0.0838467768639767,-0.049107229901867507
20270847,0.11179170292525341,0.2746082050471294,-0.03435822059959892,0.07125362770074893
20270848,-0.06859645439773251,-0.08858938806345304,-0.17755046946833072,-0.0022587345987481666
20270849,0.28215796265584714,-0.12482845612950039,-0.004652488226818397,0.01634807910116535
20270850,-0.053919068908485294,-0.3606748668260409,0.016876143626099488,0.0819653690714391
20270851,-0.2706722260855779,0.041233526168023074,-0.0028046914842522253,0.07287643702069949
20270852,-0.31552629214335703,0.07067833141066199,0.1750967393783646,0.058694103444495854
20270853,0.30454450013924217,0.0191799189814011,0.08071512134573143,-0.11895702255319528
20270854,0.02173860875548222,-0.13594225028434728,-0.2922278549688255,-0.02538901679124101
20270855,-0.14897261302932438,0.18589283065317605,0.06839847617531469,0.014665276830384842
20270856,-0.3040165582127947,-0.1273961775320777,0.007175210727627083,0.022176394274296407
20270857,0.25460299369933276,-0.09763040711411662,0.010516843148436688,-0.006647218951960077
20270858,0.33020967697267756,-0.23891207807204753,-0.15380508145834076,0.08533997255562462
20270859,-0.23923268443162324,0.05157040461811819,-0.03502414734773153,0.14630480918903463
20270860,0.040321564632426116,-0.27277540390580374,0.05153133155932512,0.1326294160473442
20270861,0.2948135705404034,-0.11174687547922038,-0.12130665628145454,-0.0037645576645802775
20270862,-0.24330323667133474,0.11669333878862459,0.10728019919015679,0.01853182251137606
20270863,-0.22615412307190164,-0.12369457915499778,-0.031451540334101157,-0.00963786755083381
20270864,-0.3115997240654039,-0.19089628777875894,0.11974082852233191,-0.011977592633202428
20270865,0.3296877343863033,0.09377282566117918,0.0073791882901181535,-0.06547030724074035
20270866,-0.27101418846975406,0.1146535601043342,0.08969613343541182,0.043950835778032056
20270867,-0.3302816690535567,0.1736931543163981,-0.03404925458582568,0.09241014181093596
20270868,-0.015607283200603561,-0.07797054020700013,0.0895701472938732,0.008980944739245699
20270869,0.3443561208654406,0.18040042657827057,0.08286588476199758,0.0448927251060625
20270870,0.3012088670585058,-0.157632896852147,-0.0983171851206962,0.009508882706549386
20270871,0.05746167922174933,0.04209443275977504,-0.08152203258558581,-0.05128497401699523
20270872,-0.33383627804696725,-0.10327579459034385,0.03179950205835064,0.0027266796152218904
20270873,0.14657287700001762,0.035618135437153066,-0.054354021063797144,-0.005966298960039978
20270874,-0.06969733330117696,0.1849779299197811,0.13081860996761904,-0.11617034998714341
20270875,0.10715121337858155,-0.20418184629746794,0.09568947416860535,-0.1646356553151303
20270876,-0.213051564351887,0.1831811248728841,-0.07354291028814097,-0.017607931068594606
20270877,-0.1815280319369066,0.2180823380959998,-0.014386417495693768,0.03955035283465415
20270878,-0.25641779407149595,0.14938979122798524,0.018471968085588455,0.06840996183140861
20270879,0.020820709724272402,-0.15718894502086025,0.06819449861282363,-0.033164103218804426
20270880,-0.2819209887229531,0.0648109680187914,-0.02080871104412587,0.1825645486706652
20270881,0.07780244174016039,0.18106935399973642,0.16983231846407298,0.057296267690157665
20270882,-0.30266370702627304,-0.1255243806217877,0.08609652939145174,0.042621991917148334
20270883,0.07592164862719127,-0.2766539830804912,-0.08579056304771514,-0.011914600034830965
20270884,0.2306536281268517,-0.13932888283517647,-0.08554758977474783,-0.1281989366285513
20270885,-0.145636979948588,-0.062144257356535275,-0.03137354891314869,0.2031091346823866
20270886,0.24294627593697538,-0.21900923752753762,-0.17792542822290988,0.0345529400305181
20270887,-0.27014128448909375,-0.32040723585852005,-0.059429462765780844,-0.010459770977204325
20270888,-0.36806551283499095,0.19794852261223936,0.03206047335153774,-0.10818828787921662
20270889,-0.23308336085652478,0.2933381728481723,0.032150463452636745,-0.054338615214240424
20270890,-0.2287398386434796,0.2781208239284588,-0.047262801097195786,-0.009547878124588864
20270891,-0.34673185953445423,-0.3704058110199203,0.12559018509376704,0.07479321179971685
20270892,-0.17332393438671426,-0.14621913524372798,0.09779824220435862,-0.12337850302936366
20270893,-0.1419773825038953,-0.2783997936602809,-0.06311305757076666,-0.014239326879492094
20270894,0.2243783184102147,-0.03357835675286267,-0.019401865796944806,-0.012526528133296605
20270895,0.23984461711909646,0.10429268425795331,0.019476857547860642,-0.12485732926732229
20270896,-0.22802291750472425,-0.31493882917990035,0.014245433003971998,0.12901184111229733
20270897,-0.232999370095499,0.15348434696924462,0.06837447881502162,0.04678250305720638
20270898,0.2441881393321416,0.07214817193316535,-0.13766985633128972,-0.07937667324312614
20270899,-0.23957464681579946,0.06708772099140377,0.014737378889979875,-0.04232502681054001
20270900,-0.2416984132017359,0.33921219552295595,-0.02737798842435301,0.044649753655201144
20270901,0.3533521313053042,0.22071605233836297,0.04531001590334745,-0.06834396958549566
20270902,0.3256261811567017,0.1911872562087239,-0.06835648079480183,-0.13522711081828168
20270903,-0.278117407116502,-0.09491870133382468,-0.016099229086611436,0.06188272878110846
20270904,-0.10271470139440074,0.17957851575548298,0.09937906831366441,0.06163375803516411
20270905,0.2991150973729358,0.14104769634414469,-0.029606743261571623,-0.14123240519636113
20270906,0.17887332395448605,-0.07734660790357012,0.04265230825089025,-0.11764317693001905
20270907,-0.2765995740779655,-0.10392672396459533,0.04625191229485034,0.06408147042902666
20270908,0.14902660708998375,0.11813618224030646,0.14581096081071274,0.09944431529574929
20270909,0.28682244956281205,-0.19988331268777954,0.01550229474932139,-0.0994353163531248
20270910,0.274295827489831,-0.2818134232819316,0.26498785136615755,-0.05892507630519122
20270911,-0.2534841167756685,-0.32115115514337883,0.048261691219394706,0.17194879602130297
20270912,-0.014116447192396764,-0.02820893933392179,-0.13086660468820516,0.11423857697041857
20270913,-0.20135285120901672,0.16185643859844237,0.13829978703898274,0.05340272518129297
20270914,-0.39387767350022135,-0.12502043529978651,-0.18512163664079342,0.13403925039184836
20270915,-0.22908180102765585,-0.018103035823077204,0.1599364070132194,0.07817081493144386
20270916,0.26955634883195023,0.18197225603498848,0.0385607583209223,0.036508710227574945
20270917,-0.06882742899055327,-0.3807516884936226,-0.02490026097409382,0.07379132952085644
20270918,0.24745777967207205,0.0694334664783377,-0.03556408795432554,-0.13810077316303696
20270919,-0.2861715211648626,-0.17273025879043158,0.10812310647045077,0.01832484683101268
20270920,0.2901550829735118,-0.038050871485622924,-0.11734109249302518,0.1099430816909931
20270921,-0.08050814411320373,0.14816892369194673,0.04402315745763172,0.008492002189981487
20270922,-0.11441941387734425,-0.002819694063577891,-0.0731859495537816,0.03552782548150502
20270923,-0.24973452922987677,0.10131100776944647,-0.06517083121589716,-0.013936362477800772
20270924,0.3282688904589757,-0.049533625608363524,0.09651738309871616,-0.03799953505569957
20270925,-0.17595464500884175,0.23164986602106663,-0.07791042986147918,0.06816699038054726
20270926,0.2424903260914071,-0.11063099655193212,-0.0606653268208738,-0.006524233402758648
20270927,-0.14930257673335404,0.3243608068966006,0.16834748179593945,-0.02849065234915018
20270928,-0.32413834481853154,-0.09382082045375074,-0.12768395477933714,0.08697778011328267
20270929,0.28817530074933373,0.009622955910593483,-0.12508624052761264,0.036157751465219656
20270930,0.25876053637010665,0.14728401970390897,0.046710861810455244,-0.05411064200108656
20270931,-0.42111167776281594,-0.2848880896810458,-0.08157902631628185,0.11253177751930607
20270932,0.3290937997190499,-0.09097412931935135,0.1826769055609372,0.08746072336746386
20270933,-0.11893691695251415,-0.13101978437122885,0.020043795184784354,-0.09795948976270767
20270934,0.2393346732128688,-0.17080146806396287,-0.21549629543174317,-0.07261246803704763
20270935,-0.2701532831692403,0.017980049167112634,0.12824189340615097,-0.07113964109417201
20270936,-0.11054683986005055,0.2166364949697822,-0.009271980083233827,0.04751741670487345
20270937,0.22563518015556402,-0.1659449949906303,-0.09277679456303431,0.10118111122227677
20270938,0.2489096199698026,-0.05413812602069551,-0.013786483488367089,0.16989103780783518
20270939,0.17644359122481298,-0.21702945233396168,0.1457089720294672,0.036919661940760205
20270940,-0.31946485890145665,0.13122076256512216,-0.1365119836971492,-0.04409481886002397
20270941,0.2187479377514538,-0.15608206511717915,0.13584005760894335,0.03985331723634547
20270942,-0.1360350361613245,0.03669501859547696,-0.20994690586397138,0.04545365919632267
20270943,0.2934607193538818,0.06293917110850139,0.044677085525617805,-0.036304734194753066
20270944,0.24124546302620428,-0.0642860249750402,-0.0541620421814526,-0.05617739915717884
20270945,0.21083180852477823,-0.16706987294152575,-0.013921468640015592,-0.1757913445219622
20270946,0.2772804991762812,0.09050618009177885,0.06485586586205067,0.021966418946391533
20270947,0.32223055467523265,-0.042088433410703605,-0.028571857098933097,0.09228715626173452
20270948,-0.06635270121033073,0.11414961478233304,0.14968353482800645,-0.026852844791492147
20270949,0.13285838559252977,0.34604245444079307,-0.2239763626253058,-0.04246301059744893
20270950,0.2192638809977547,-0.16392621402809,0.062234154250033064,-0.011734621182341072
20270951,0.28813030569878423,-0.17978849297298347,0.04263431023067046,-0.10922016663349202
20270952,-0.3137534871517067,-0.2023340467834637,-0.08656447791716654,0.03380602779268504
20270953,-0.277151513364706,0.10650644406531552,0.13857275701231636,-0.013300437199003147
20270954,-0.2528721840881953,-0.0756997865834592,0.18050814412445124,-0.018471829560546094
20270955,-0.1554878963488921,-0.048780707299897516,0.0828238893814847,0.061744744994199546
20270956,0.25151933290167366,0.07857647446321579,-0.05198428173485676,0.020844550765871193
20270957,-0.24012658610253998,0.386115106563492,0.1982451930510645,-0.0784167860298467
20270958,0.3245522992835869,0.05155240657090386,-0.02658307586464516,-0.0770789432263385
20270959,-0.28978312388896926,-0.037921885480586906,-0.1402015778422083,-0.062029711510641884
20270960,0.30830308669514384,-0.05817868762031191,-0.0543150253533209,-0.04854629581160734
20270961,0.24504604496261875,-0.2366353250994352,-0.13606503286169083,-0.10359282784564136
20270962,0.42771695118348263,0.25236861803929267,-0.11100578937565546,0.08375315900617206
20270963,-0.25934547202725017,0.12220374091074436,0.024723280441932453,0.13520011399040818
20270964,0.22822389539717866,-0.1606265720387967,-0.17033026369015414,-0.010879721633014079
20270965,0.3958094610038132,-0.050730495748116264,-0.044110147888694086,0.08598189712950524
20270966,0.2382127966191679,-0.28863468317616153,-0.01003389627253871,-0.0362507405390061
20270967,0.20105888354542664,-0.25236261869022125,0.02824789273497669,0.039577349662527635
20270968,0.25838257794549085,-0.2075624794992257,-0.023736388999880065,-0.011359665239653793
20270969,0.020721720613063502,-0.14112868755660915,-0.12268350482826927,-0.2444112816812757
20270970,0.3200467948885636,0.11126092820443356,-0.14941056485467283,0.061231805264603346
20270971,-0.1696703362820948,0.07766757307889229,0.028817830041937033,0.02104252750361008
20270972,-0.2438191799176357,-0.00038995768964375087,0.13086660468820516,0.052049884140077274
20270973,-0.25421603626460704,-0.06411504352650407,0.014770375260382844,-0.06691313770820101
20270974,0.3321114677759031,-0.019851846077402643,0.12156162823456837,-0.03775956325237971
20270975,-0.2126136125265385,0.1751269987444728,-0.07841137475759696,0.06414746267493963
20270976,-0.3356240813888008,-0.2660831300166098,0.10473347932905502,-0.09612970476239376
20270977,-0.2749227585274874,-0.17587991705293882,-0.007346191919715187,0.14931645532069884
20270978,-0.24093049767235777,-0.027821981318813763,-0.07880133186235931,0.0282926756114113
20270979,0.20000899903260497,-0.12567136467403803,0.02978072412369636,-0.05124897824649725
20270980,-0.23300836910560893,0.11761423887109099,0.2861535231446428,0.13438720950666216
20270981,-0.2534691184254853,0.23891207807204753,-0.05121936587551524,0.11286473839641235
20270982,-0.3161922188914897,-0.021702645265942597,0.09335573088010454,-0.044292795597762856
20270983,0.09984701683937923,-0.08657960612451986,-0.07104118547758873,0.06022092404311845
20270984,0.1465428802996513,0.04998057711418597,-0.13764885864103327,-0.0613307936334728
20270985,-0.2845307016548242,0.19571376508312713,0.217404085575042,0.08407112164557087
20270986,0.30286168524869084,-0.0171671373679322,-0.11913489517493198,-0.19705884559118467
20270987,-0.3330143684569297,0.18620479680489102,-0.009544950056567466,0.031220331611913565
20270988,-0.3224735279482,-0.03818585683973038,-0.08993310736830586,0.13005871810428024
20270989,0.35458199602032386,0.16395321109891148,0.03518612952970974,-0.07613105460322506
20270990,0.3396106428674866,-0.04138350989480913,-0.06175420704417173,0.02214339815133993
20270991,-0.031736508987581326,0.011098795782168294,-0.3639769625750596,-0.023370253995812704
20270992,-0.41368749442214825,-0.0854787255699102,-0.11847796743690925,0.030827377783977306
20270993,-0.3324504304900427,-0.2795876647764265,0.0824819269973085,0.0034105992546834864
20270994,0.38155502898973137,-0.12295965889374608,0.09874313826589812,0.06840096288878413
20270995,0.06734559199245638,0.14127867128339522,0.2161262261394362,0.003857546738366723
20270996,-0.28538560761526466,-0.0024717318174342366,0.10602633711484402,-0.029543528636216055
20270997,0.14309026008748624,-0.3021422176105139,0.07205807362000745,-0.10742037810859308
20270998,-0.031517533074907095,0.1650510919789854,0.03482016978524046,0.02977450149691142
20270999,0.27332393439796177,-0.1851219142974957,0.015247322796207552,-0.0675820591099551
20271000,-0.340081591063238,-0.02849390841481531,0.12377538472160382,0.005186390599250438
20271001,0.3123736389348553,0.05484604921112569,-0.07801541831276136,-0.10289091032093076
20271002,0.10047394787703559,-0.037675912168657774,0.05130935597661424,-0.09988226383680804
20271003,-0.43303236648839705,0.1908782897315446,0.08972912980581478,0.03904041275259945
20271004,0.15644479109057813,0.073615012781133,0.14848966615342638,0.01637807557658033
20271005,0.21223865377195933,-0.27137455589762194,0.0935747067927788,-0.025955950176584176
20271006,-0.2891081981307267,0.11038802291453871,0.22521222668039878,0.027323789455507366
20271007,-0.26033236346930255,-0.11052000859411044,-0.1421333653458002,-0.022212390044794385
20271008,-0.14474907761774453,-0.06749567672826184,-0.049554549005183704,0.05937202378887445
20271009,0.22141464441402087,0.10989607629068045,0.15704772476794146,0.006662217189667567
20271010,-0.2623481417339202,0.16410319482569755,0.025785163634900674,-0.08924851330219681
20271011,0.26632270453245943,-0.021852628992728655,0.058892521829223464,-0.0809364899647052
20271012,-0.2784083751100554,-0.16318229474323112,-0.007019227885722147,0.09791149540204369
20271013,0.2461619222162464,-0.24387353975413031,0.005225425203815376,0.10382080105879522
20271014,-0.3366469688712928,-0.2667850538579686,0.015985241625219367,0.09205918304858064
20271015,-0.29094099652310973,0.18772563179450166,-0.042031376553307145,0.01162063457576414
20271016,-0.26062633113289263,0.10529157587834846,0.15292317846757053,-0.08523198524413068
20271017,0.3466628671236117,-0.08527174802694543,0.09557548670721328,-0.059033063616685144
20271018,0.2660377358789793,0.14977674924309328,-0.13019767827003595,-0.06621421983103191
20271019,-0.34126046138763494,-0.10564253779902784,0.004556498785646129,0.09653465718049602
20271020,0.20369559350762742,-0.012301665270992478,-0.16895641481337606,0.041500123736628
20271021,-0.015901250864193632,-0.06351810829389556,0.14924558300265797,0.12588320872651468
20271022,0.3322404535874783,0.012772614173100702,-0.02585115637570661,-0.13451919399848808
20271023,-0.3628430873012122,-0.2914093821217036,-0.05924948256358284,0.13208647984233302
20271024,-0.3465908750427325,-0.23553444454482553,-0.03485316615564343,0.07488620087350328
20271025,-0.08678345382984079,0.14818992141369675,-0.0031916489189779337,0.0614747767154647
20271026,0.35751267364611466,0.31984029737126873,0.05282718901515074,-0.09533779781143822
20271027,0.24377118519704957,-0.05889261015981354,-0.05514293428343171,-0.11821011031536222
20271028,-0.27648858628661005,0.2099442210805883,-0.013207547171296845,0.07036273238092397
20271029,-0.2642439331970725,0.16909765292767326,0.052500224981157695,-0.0938259754505231
20271030,-0.41063682999489215,0.054768057673196945,-0.0398986111572608,0.05767422328038645
20271031,0.2982841887727883,0.2674809783502559,-0.143264240949611,0.10206000795193575
20271032,0.2218945916198822,-0.058757624805706093,-0.011836697964555382,0.005519351476356742
20271033,0.31152173264445143,0.05695482040973768,-0.007421183670631022,-0.0055253507714397385
20271034,0.31003989564635454,0.3452775374341842,0.004541500435462962,-0.14678475279567432
20271035,-0.28123106461452746,-0.10848622925889151,0.09526652069344002,0.01838184013430115
20271036,-0.35444701086867536,-0.20172811252724804,-0.14060053395708053,-0.05635137871458574
20271037,0.16514083452677836,-0.1566280058826804,-0.14886762457804217,-0.04762540401636738
20271038,-0.2584365720061502,0.21781836673685634,0.04122746498348939,0.25547398181432124
20271039,0.06335303117369734,0.12250370836431647,0.28903620604984753,0.0006959182296275891
20271040,-0.2823679395584115,0.3879359090066748,-0.12839487657801926,0.11827310291373368
20271041,-0.3314995350884299,-0.012997589763279789,-0.04807871134716007,-0.179582899014416
20271042,-0.06204217536768853,-0.22278882744254633,0.041893391731622015,0.10397078343587013
20271043,-0.1115847256927257,-0.14623413361640658,-0.20382157964916603,0.0640574732486947
20271044,0.23285838560377725,0.07327304988406078,-0.14154543001862005,0.003695565771125818
20271045,0.3312235654450596,0.18845455270668193,-0.10129885713710979,0.16339080158540853
20271046,-0.20939496657723083,-0.18648676621124885,-0.04846266911184914,-0.005039407869717024
20271047,0.10052494226765837,-0.09821534364858223,-0.05516993131376142,-0.03160728614476684
20271048,0.25662777097406037,0.14929680131737788,-0.003644599094509576,-0.08901754044150144
20271049,0.3727419984221024,0.2698327231862613,0.022821489638706876,-0.12393343782454085
20271050,0.3549089600543169,-0.004031562576009239,0.07432282449766567,0.12914382560412327
20271051,-0.29440861508545796,-0.07809052718842897,0.20618231996799646,-0.11791614485629538
20271052,0.2691303956867483,-0.13633220797399104,-0.003332633410699703,0.11293672993740832
20271053,0.0014818369980968977,0.31488483503825737,0.023685394609257296,-0.06489137526523119
20271054,0.22839487658926677,-0.08793545901466583,-0.05963643999830855,-0.09652865788541301
20271055,-0.3288688244663024,-0.1650330939317711,0.13910369860880045,0.2713871120219693
20271056,0.29654737982157753,-0.24019293909880052,0.07011728710630563,-0.07831779766097727
20271057,0.2756246813160596,-0.18514291201924574,0.07674355821722881,-0.21917824656219262
20271058,0.0926688064417155,0.0036925993534727493,0.042451330358435825,-0.05194189682858333
20271059,0.3414764376302726,-0.08420986324130014,-0.03402225755549598,-0.1121448229864528
20271060,-0.1078201397967508,0.056633855234415505,-0.1159132495555877,-0.014080345559792687
20271061,0.31155772868489107,0.17309321940925385,-0.1943726190337708,0.07760688119364219
