cell_id,batch,life,censored,theta_log10_a,theta_beta,own_theta_log10_a,own_theta_beta,own_log10_life,log10_var_delta_qv,log10_abs_min_delta_qv,capacity_slope_2_100,capacity_intercept_2_100,qd100_over_qref,ce_mean_10_100,ce_std_10_100,mean_charge_c_rate,mean_discharge_c_rate
b1c18,batch1,691.0,False,-5.732742560972026,1.687120721382037,-6.068529602801426,1.850961217733201,2.9009573766441714,-3.6616122637347246,-1.3612411527980088,-5.106291898577515e-05,1.0707316533127187,0.9946799990804546,0.9013331558056142,0.1553819667266055,4.866666666666667,4.0
b1c19,batch1,788.0,False,-6.898997265765014,2.058151056501829,-5.948391413166431,1.5084224314625545,3.480073817080945,-3.6307966714328646,-1.3499330503905975,-1.2907808286952827e-05,1.0890736992327348,0.9981240060381462,1.0000915778569461,0.00020038788075837696,4.866666666666667,4.0
b1c20,batch1,534.0,False,-4.753458404696596,1.4423737939338235,-4.563217194495554,1.3238244487328412,2.919002737756033,-3.3597012691479575,-1.2031426714975273,-0.00014633830674087384,1.0772494708155014,0.986403729073766,1.0006077510123303,0.0007813073304900767,5.4,4.0
b1c21,batch1,559.0,False,-5.184983364088238,1.5575195909092223,-4.6495725176672815,1.2383940081835045,3.1901014436641755,-3.3383363424833425,-1.1870203388694036,-8.816384044527224e-05,1.0867311376808901,0.9915397684117399,1.000876596678647,0.0008030436588497668,5.4,4.0
b1c22,batch1,891.0,False,-5.8158516974763526,1.5482154133791308,-4.321245055352973,0.709743115143635,5.0,-3.9393233114425943,-1.4874852819039355,-9.515616573901705e-06,1.0835122328089046,0.9981626790550763,1.0002065187582425,0.0002048911134924331,5.04,4.0
b1c23,batch1,1014.0,False,-6.007337645743209,1.6271228514442233,-4.208430123128176,0.6534545307635751,5.0,-4.024437135504007,-1.5201248513465946,-9.374347557204051e-06,1.0829824462708715,0.9983300009958708,1.000119903253716,0.00020624203658927573,5.04,4.0
b1c24,batch1,1017.0,False,-6.5972374777018885,1.8451644811111054,-3.930600547267015,0.30196207185229385,5.0,-3.921005821496969,-1.4932298773976334,8.04197897339733e-07,1.0781006970183462,0.9990543747498033,1.0001040026408323,0.0003272090981553207,5.0,4.0
b1c25,batch1,854.0,False,-6.609086731021088,1.8968966681080635,-4.3083435026006835,0.562084678671147,5.0,-3.9962943982249515,-1.515875323295711,-2.6295126778083656e-06,1.0790211980758606,0.9985828944672303,1.000525795163166,0.00012685025741749148,5.0,4.0
b1c26,batch1,870.0,False,-6.730370060502714,1.9416860063698045,-6.000584038082391,1.5717411353039226,3.373083464358917,-3.7768596164081227,-1.4091225126083147,-1.635896351267487e-05,1.0915144808765196,0.9981315921003142,1.0000227519431466,0.0007038214072012025,5.2,4.0
b1c27,batch1,842.0,False,-6.679819634412932,1.9195823734477742,-5.368603770217435,1.2119264716070957,3.8530668941401776,-3.8280886037263513,-1.434542853881915,-1.2840094001241579e-05,1.0827643912587093,0.9983433786818564,0.9999775843017794,0.0003952140026431155,5.2,4.0
b1c28,batch1,860.0,False,-6.974339584996762,2.0307328581507975,-5.376042262660818,1.1447517077966398,4.085665237684591,-3.8257176851593147,-1.4232678241336607,-1.0185139146564742e-05,1.0812327683591008,0.9985368284081702,1.0007851813231086,0.00020212811052056076,5.142857142857142,4.0
b1c29,batch1,917.0,False,-6.615948677649139,1.8897191729327953,-4.933857129714837,0.9189260974570287,4.60851763498517,-3.826574520441884,-1.4253746175536066,-7.840306740875214e-06,1.083204950593279,0.9985346109551767,1.0002085579587654,0.0001835965601990252,5.142857142857142,4.0
b1c30,batch1,709.0,False,-6.727203332505974,1.9847790337062798,-6.187868174672656,1.6967901405814283,3.234871560755175,-3.74133600615177,-1.3933172378046121,-1.9529816944960108e-05,1.0838676115732833,0.9978389929313966,1.000223242236877,0.0003716547572485393,5.314285714285714,4.0
b1c31,batch1,876.0,False,-6.171191954247771,1.7442302222069748,-6.636715450942756,2.0578895618967987,2.8853567055045444,-3.771685410531792,-1.3948618668238257,-2.8567704390849945e-05,1.0985774084794888,0.9973053540552623,1.0002693059348913,0.0003454523207056618,5.314285714285714,4.0
b1c32,batch1,731.0,False,-7.024319128499815,2.0983044756243534,-6.063254542287508,1.5930211817261781,3.367365481065868,-3.643287444862032,-1.3389713810736692,-1.5311762523195196e-05,1.0814665120098947,0.9981485023038066,1.0003655662700417,0.00018311010206180643,5.249999999999999,4.0
b1c33,batch1,757.0,False,-6.605024979534819,1.949795509418431,-6.449972063590565,1.9055689533201143,3.0179973541416327,-3.6704909955048044,-1.3478720258814778,-2.472754483611858e-05,1.0967641118573483,0.9974584724076724,1.000427679294987,0.00018678996614256876,5.249999999999999,4.0
b1c34,batch1,742.0,False,-6.269625280342587,1.7751587185113862,-4.014947221101233,0.48135365744807,5.0,-3.8393732563406258,-1.4274527424743768,-2.760143475578023e-06,1.080306047115234,0.9985402224227388,1.0000273612919413,0.0003472190971161362,5.640000000000001,4.0
b1c35,batch1,703.0,False,-6.291574979795211,1.7934055193956457,-3.5169580662406266,0.21277898776674375,5.0,-3.750718327315128,-1.3986535488766212,4.193815708076048e-07,1.0745636246712016,0.9985930522388516,1.0000573424387444,0.00035805991401115114,5.640000000000001,4.0
b1c36,batch1,704.0,False,-6.695475495635877,1.9724538048742315,-5.118246558121454,1.0622199410529185,4.160415732173938,-3.65224227255993,-1.3496652371442477,-1.0693964131107654e-05,1.0818912689383626,0.9982820686374066,1.0002065292372673,0.0002934304140898102,5.666666666666666,4.0
b1c37,batch1,648.0,False,-6.4903729888368344,1.9217002779016914,-4.826914603641072,0.9532339799617369,4.330463124563342,-3.6568594320993486,-1.348614827264381,-1.3147432282005127e-05,1.078763956420119,0.9979617513256912,1.0001194886599296,0.0002893912667925415,5.666666666666666,4.0
b1c38,batch1,617.0,False,-7.400972842083418,2.2702904863608775,-6.018465757882171,1.5459900869182972,3.440834322650659,-3.4295126605892197,-1.238255645977776,-1.1715589363026563e-05,1.0764175970777157,0.9985308251736768,0.9999342893819626,0.0002204481082151507,5.866666666666666,4.0
b1c39,batch1,625.0,False,-6.954996550865206,2.096809444670729,-4.567274387761513,0.7191102130248269,5.0,-3.4983961847997405,-1.27128070015718,-6.246733457023401e-06,1.086007888456813,0.9985682675319107,1.0000070613907477,4.55462371472109e-05,5.866666666666666,4.0
b1c40,batch1,966.0,False,-6.4322160137846405,1.8097027135548138,-4.88918103639166,0.9467925198408528,4.425690892403732,-4.085090968316658,-1.5544143466419909,-1.1177786023500877e-05,1.0875257266831575,0.9982178478711032,0.9998466786956889,4.266094982650901e-05,5.485714285714286,4.0
b1c41,batch1,1051.0,False,-6.228695426144677,1.7128695515358792,-4.071644879035532,0.462006905861558,5.0,-4.015879665227926,-0.8867884974462196,-3.006238713673758e-06,1.0830706676693465,0.9986415913535812,0.9999528476321635,4.310471200728783e-05,5.485714285714286,4.0
b1c42,batch1,702.0,False,-7.049268918495801,2.108560941899393,-4.217185412321677,0.4359273886889187,5.0,-3.65766820294529,-1.3536276220184156,-7.647668522011615e-07,1.083960125331684,0.9988793069980466,0.9999504434455411,4.7655405376962586e-05,6.044444444444444,4.0
b1c43,batch1,651.0,False,-6.56910284573095,1.9570271658330682,-6.606421531357256,2.026139507007269,2.9156193374595913,-3.6601298933476927,-1.3498428618824898,-2.6458498453926327e-05,1.0718743470575136,0.997362557991203,1.0001286297085197,3.897413282446571e-05,6.044444444444444,4.0
b1c44,batch1,616.0,False,-6.525867215761422,1.9819522868641746,-6.514421511760825,2.0531853503009008,2.8324045398884876,-3.4166430510347894,-1.2344963423936774,-3.6137384044533415e-05,1.088681828808493,0.9967120847745874,1.0000359455068253,3.890551003444438e-05,6.399999999999999,4.0
b1c45,batch1,599.0,False,-7.464405855081925,2.3333482597746493,-6.229259264733083,1.679866307414299,3.2921008273030092,-3.411295125220213,-1.2343700667214461,-1.5716660482375315e-05,1.0879785365532875,0.9981151750835411,1.0002344494520965,4.904288109594986e-05,6.399999999999999,4.0
b2c0,batch2,300.0,False,-5.137384214472607,1.7882197206014776,-5.633487525532677,2.0956542307511303,2.3546429791655155,-2.7740122283153403,-0.9062359786902143,-0.0003544652393320991,1.0788870171049263,0.9676119667778345,1.000066170222644,0.0028904319961487387,5.166666666666667,4.0
b2c1,batch2,148.0,False,-3.862839597154493,1.430637613340617,-3.829102946206812,1.4086733105177136,2.2220431937625134,-2.7344165050448277,-0.8613526391997303,-0.0011010453463203484,1.083783727611832,0.9024361550849501,0.9991810625573251,0.0003988557207018667,4.666666666666667,4.0
b2c2,batch2,438.0,False,-6.265276904941712,1.9803309348444964,-4.069229291706714,0.6464074520815372,5.0,-3.710776799865252,-1.3661305874647722,-1.646536301793394e-05,1.0789369112916918,0.9966363473260605,1.0006758667234568,4.724419063128142e-05,4.7272727272727275,4.0
b2c3,batch2,335.0,False,-5.643607948782422,1.952682925599248,-6.286163680614807,2.3447963849630256,2.3828054803005387,-2.904523340903771,-0.9824732612883291,-0.00023258423252937407,1.0725821433337452,0.9792605439091183,1.0006463150157083,0.00011040011591507471,4.592592592592592,4.0
b2c4,batch2,444.0,False,-5.874358980434637,1.904848905818528,-6.464063294124941,2.2540988008672787,2.557604523621931,-3.446222707203854,-1.2299045427324256,-0.00011030778726036257,1.0774286506856314,0.9900530169806449,1.0006353136227064,5.465599920317362e-05,4.504761904761905,4.0
b2c5,batch2,480.0,False,-6.720254373559721,2.1066578102696614,-4.022715882545357,0.4764858650041948,5.0,-3.589767336838676,-1.28572801436751,-4.291205936923636e-06,1.0722157828159138,0.9979809141724951,1.000468159160617,2.6773698176137146e-05,4.736363636363636,4.0
b2c6,batch2,511.0,False,-4.836220560618529,1.5161113807556743,-6.016658101710113,2.198621413074353,2.418646550857667,-3.27870917174421,-1.1581186752074828,-0.00021969849845393177,1.0757558830171097,0.9807252142228253,1.000445915752449,7.323470872058473e-05,4.5600000000000005,4.0
b2c10,batch2,561.0,False,-6.139850099681861,1.9330119160143395,-6.317876643023705,2.019801679072054,2.7819100740965563,-3.608244018198626,-1.3281748162117146,-6.425434879406335e-05,1.0747863647177895,0.9936397547873425,1.0006703643621186,4.766587224193095e-05,4.56551724137931,4.0
b2c11,batch2,477.0,False,-6.715090364534829,2.187259422280899,-5.826342660035429,1.6456461956848214,3.1157199336918824,-3.6021352177075885,-1.3151664870861384,-4.529234013606083e-05,1.0765122012661308,0.9950788831550325,1.000950654315063,6.217904865758225e-05,4.6060606060606055,4.0
b2c12,batch2,458.0,False,-5.408540404741954,1.7363572989770453,-6.2740023163840135,2.2450783388271556,2.4832239550983464,-3.356104906072436,-1.1873369304076606,-0.0001520699839208418,1.0765985792809727,0.9865755730278922,1.0000502477105488,0.00013479259178633514,4.0,4.0
b2c13,batch2,483.0,False,-5.612983747757965,1.7777372925977997,-6.754190233711611,2.446440823223961,2.4751141216634545,-3.2425147104081695,-1.1398502389734944,-0.00012496737043908205,1.0852528773065342,0.9890791515229296,1.0001395189508187,0.00019092969272112715,4.666666666666666,4.0
b2c14,batch2,485.0,False,-7.038384660726106,2.2349968470177495,-4.430710051894475,0.6576742431569342,5.0,-3.488731202735628,-1.2662301162367193,-6.789208410638071e-06,1.0824527920531846,0.9981424807919825,1.000141474123214,0.00012180703853312025,4.708333333333333,4.0
b2c17,batch2,494.0,False,-6.0852770156665175,1.8685860534797243,-2.9769985392546436,-0.044394260911127026,5.0,-3.4738658476521813,-1.285120386781434,1.4787141620281294e-05,1.0740384971915067,0.9967965777639575,1.000336618524423,0.0008224137033687488,4.672727272727273,4.0
b2c18,batch2,487.0,False,-5.790237964722988,1.8249552519970151,-5.942316215782423,1.9147427420230654,2.7384076703204663,-3.7415643530121607,-1.3822764179452212,-8.587356338899829e-05,1.0685204598136464,0.9920493689829633,0.9999264135485845,0.0001412647018292347,4.728358208955225,4.0
b2c19,batch2,461.0,False,-4.547637677299889,1.3549472693932683,-4.8616083395174075,1.5526783182397308,2.680940595538531,-3.3554622390075592,-1.2139799753281226,-0.00018045457142857764,1.0512164376883115,0.9842131682127816,0.9999978206232895,0.0001933638976914554,4.826666666666667,4.0
b2c20,batch2,502.0,False,-6.587632397153012,2.07216533842716,-4.199619866434788,0.6334079626276496,5.0,-3.5874027569844062,-1.2069956054420508,-1.0060541743972484e-05,1.0885016351036896,0.9973260441318402,1.0002328299588814,0.0001513682279513837,4.7214285714285715,4.0
b2c21,batch2,489.0,False,-6.497695136604006,2.0836146095729546,-6.088586819487142,1.8447012300549273,2.921674647005382,-3.353142532158471,-1.1938323624238973,-4.755366110080631e-05,1.0823034043929083,0.9952322895354321,1.0002265100091137,3.704533743065689e-05,4.7525641025641026,4.0
b2c22,batch2,513.0,False,-6.590693550097506,2.0615302373651696,-4.470755668905243,0.7793240420427969,4.839816893987334,-3.5640298082523265,-1.2587040428062262,-1.1882797773654862e-05,1.084835928747062,0.9974397455206374,1.0000957855555943,4.163614692942444e-05,4.759375,4.0
b2c23,batch2,527.0,False,-6.011775920615938,1.8621463038054498,-6.76941448778356,2.3253373320307076,2.6105650994499996,-3.4543446607866652,-1.2308767613267102,-6.972020655535339e-05,1.0790413446757368,0.993685631541674,1.0002620365861115,3.314052483552841e-05,4.953370786516855,4.0
b2c24,batch2,495.0,False,-6.374257627808809,1.949156060014492,-3.473269089044405,0.21488256461159683,5.0,-3.784748483978674,-1.1648372958866846,-1.0897588126258526e-07,1.072123560800247,0.9979581665000469,1.000231031065367,3.5634912117183816e-05,4.8,4.0
b2c25,batch2,461.0,False,-6.663795899230352,2.1471452313658643,-5.443045992045466,1.414832209471576,3.3531014886078303,-3.5974149699514033,-1.2811604887576624,-3.412685466914333e-05,1.072296886759843,0.9959654549660817,1.000196908240812,3.5377750273503735e-05,4.8,4.0
b2c26,batch2,471.0,False,-6.541296006580118,2.109580286544063,-5.637404290239957,1.5643297517553447,3.15690108198894,-3.55672497148218,-1.282797040350242,-4.194623747681148e-05,1.0828524318486907,0.9951594606422439,1.0000879744698015,3.779817270124969e-05,4.8,4.0
b2c27,batch2,468.0,False,-6.733091098310462,2.1282316861714032,-3.9524135364457686,0.43533550877718963,5.0,-3.773766304907674,-1.402840694226965,-3.517157699443889e-06,1.0708811679719645,0.997769243309153,1.000213548087842,0.00012446901200807915,4.836170212765959,4.0
b2c28,batch2,509.0,False,-6.833705807891992,2.1122617672224395,-3.488363551521484,0.08822270998150344,5.0,-3.7968928580064665,-1.4196950380330295,4.903245516392036e-06,1.0765758102362393,0.9984752456172361,1.0008681319454231,0.0017993148465771324,4.8012345679012345,4.0
b2c29,batch2,498.0,False,-6.6371180977394815,1.9859558250561458,-1.2090839996633138,-1.4107026535662635,5.0,-3.6380183046509,-1.3523734013224007,2.981738899195722e-05,1.0768058283129247,0.9995375484265108,1.0004689293288325,4.728103160331032e-05,4.753932584269664,4.0
b2c30,batch2,481.0,False,-6.7404379003203605,2.1106729586294337,-3.3883311955704762,0.06604354333186468,5.0,-3.730687917342036,-1.3811206974180492,5.358942486080027e-06,1.0719448646402803,0.9982633122761346,1.000165222797715,0.00016816877085089639,4.9,4.0
b2c31,batch2,492.0,False,-6.928767005641815,2.1557645447725164,-3.248205081524361,-0.07656485185334666,5.0,-3.744779740372311,-1.3873078937182883,8.944904143471112e-06,1.0788477209997935,0.9986507898587844,1.00014872231803,0.0001271494221784901,4.95438596491228,4.0
b2c32,batch2,519.0,False,-6.963482651415254,2.119664472420062,-2.7568839002179883,-0.38103287607282155,5.0,-3.6709723293370997,-1.354817343966888,1.392701669758535e-05,1.0791403241686246,0.9984428076768925,0.9996517110892008,0.0005049327109382731,4.928571428571429,4.0
b2c33,batch2,520.0,False,-7.134711822578499,2.1756601219254943,-2.3824377005763546,-0.6981074293012288,5.0,-3.6096818739155614,-1.3351147571404858,1.7065502782927268e-05,1.0837891664287773,0.9993302538032147,1.000020521177436,0.0002920685025015327,4.892307692307692,4.0
b2c34,batch2,499.0,False,-6.954368358751397,2.1221188156035753,-2.684081052233597,-0.4418861201226395,5.0,-3.7571572294244002,-1.390469230565193,1.5379794681509843e-05,1.0740644850166974,0.9991781798044777,1.0000015886785467,0.0004537412789003088,4.804651162790697,4.0
b2c35,batch2,463.0,False,-6.769902470114939,2.1457743336220956,-4.211459154266671,0.5805241683104476,5.0,-3.4784883073945623,-1.2616923886308478,-5.5286666666694365e-06,1.0736809347272724,0.9974934718946612,1.0002805611898515,0.00035668534814554004,4.716483516483517,4.0
b2c36,batch2,535.0,False,-6.971357278271106,2.1325361273601704,-2.5351490582839733,-0.5441255487120956,5.0,-3.5049630846065427,-1.2910384761283138,2.0404599876312527e-05,1.084188889648732,0.9993735155758688,1.0003176396714457,0.00028209244982927133,5.111111111111111,4.0
b2c37,batch2,478.0,False,-6.710911791627715,2.0098387545827725,0.4702765177303957,-2.6584523694083404,5.0,-3.5089925884001847,-1.2978820457282094,3.160805442177099e-05,1.0791311730628732,0.9999321211565223,1.0003090004198245,0.0003024227433570025,5.134482758620689,4.0
b2c38,batch2,465.0,False,-6.956490413059427,2.157999064100785,-2.885104982790703,-0.3380452628766445,5.0,-3.5648169617784027,-1.3042013689859553,1.2823094619665319e-05,1.0743392100531846,0.9990725048162158,1.000267619456699,0.0002179363498931791,5.122388059701493,4.0
b2c39,batch2,459.0,False,-6.7784678608660585,2.0714019707143603,-1.5639038048632798,-1.2125329779535226,5.0,-3.449093804537831,-1.252715900398318,2.7611954236238384e-05,1.084589160030921,0.9995624134202054,1.00035458012533,0.0003162312857645724,5.061538461538461,4.0
b2c40,batch2,499.0,False,-6.583951723907587,2.0878733051942735,-4.979161272843904,1.1220324365571273,3.8146769460973275,-3.533102399312597,-1.2867928495426495,-2.374781694496674e-05,1.0825712053308594,0.9968444295746144,0.9995206392900751,0.0013688761054961366,4.92,4.0
b2c41,batch2,429.0,False,-6.783814310775762,2.135542311646376,-2.9188358312193934,-0.21476796022793884,5.0,-3.677371913930737,-1.3468788681328359,1.2578975881258578e-05,1.074195235866419,0.998107246723053,1.0001697999657138,4.3473488405091464e-05,4.988235294117646,4.0
b2c42,batch2,466.0,False,-6.857423029660662,2.1485841773837278,-3.073133628164184,-0.1268808687106679,5.0,-3.533170006079765,-1.2000615088200612,7.946470006181249e-06,1.0827478158882704,0.998543478074354,0.9999434651170056,3.520847002119044e-05,5.25,4.0
b2c43,batch2,462.0,False,-6.980251067654096,2.2057692466587184,-3.270939764581383,-0.03779500924226137,5.0,-3.3233912240254377,-1.1783820587870941,8.44147680890072e-06,1.0792335856928466,0.9985140438360306,1.000127916736265,3.1957515690002805e-05,5.313725490196078,4.0
b2c44,batch2,457.0,False,-7.030731469319754,2.1755883370959648,-2.2307728022111344,-0.7539360425958838,5.0,-3.458082183931781,-1.2480699841850962,1.9010848484845876e-05,1.0754294386464642,0.9991950925996337,1.0001041158338335,3.0802869035557e-05,5.333333333333333,4.0
b2c45,batch2,487.0,False,-6.995437381892606,2.221311464551107,-4.875953658218919,0.9372372078278901,4.456698495318319,-3.5736774762292116,-1.2872125332079605,-1.040764873222564e-05,1.0750491405903937,0.9978325631809507,1.000092517960248,2.6890335391045186e-05,4.958333333333333,4.0
b2c46,batch2,429.0,False,-6.9065159596384085,2.118583754031226,-1.5354155006397907,-1.2432958556759377,5.0,-3.3519841850334413,-1.1987879209999412,2.5429343228194967e-05,1.0779012479398062,0.9995141824281099,1.0002043897079347,3.399288764613808e-05,5.305555555555556,4.0
b2c47,batch2,713.0,False,-6.171410937481706,1.8305122964034117,-5.051749462797964,1.1436143876884768,3.8061601054704925,-4.068753250753046,-1.5486236413180363,-1.4931126777983551e-05,1.0497099541323434,0.996855254284866,1.0003441543859584,4.67841355024139e-05,5.249999999999999,4.0
b3c0,batch3,1009.0,False,-6.027784698733579,1.6226569828591046,-4.373477499467555,0.6893836630128217,5.0,-4.231754655181582,-1.623414891926028,-7.751280148425865e-06,1.0708014173077711,0.998319633663149,1.000308905504786,6.115776453457084e-05,4.7701149425287355,4.0
b3c1,batch3,1063.0,False,-5.885407508809637,1.5736394680922718,-5.068817107469517,1.1343389592499884,3.8523292068032204,-4.243094841847851,-1.6377783025063364,-1.7122961038958862e-05,1.068607831619047,0.997893293648328,1.0003607069891474,5.6799609696984024e-05,4.948648648648649,4.0
b3c2,batch3,1267.0,False,-5.920533045151222,1.5714380199587508,-6.543864461370532,1.954528458550219,2.990437121273738,-4.451450963433585,-1.7126498538308637,-2.1967756338901124e-05,1.0631932454722737,0.9977453650021422,1.0006046772825659,7.310322880092587e-05,5.087179487179487,4.0
b3c3,batch3,1115.0,False,-5.981042549153861,1.5952040742514846,-4.847681306320251,0.972547483504514,4.265818761912385,-4.116135210341783,-1.5703447677455062,-1.4351047619054282e-05,1.0653889206002884,0.9981350853332205,1.0005937590294238,6.16989565168153e-05,5.135714285714284,4.0
b3c4,batch3,1048.0,False,-6.289773760718898,1.7247583456635658,-4.325814461998255,0.6097032179945553,5.0,-4.1870086881235995,-1.6107180535956707,-6.9540915275190545e-06,1.074905367758812,0.9986506144126731,1.0003576368092295,4.8887077802445504e-05,5.087179487179487,4.0
b3c5,batch3,828.0,False,-6.247064801642273,1.766196281339661,-5.2805489096842155,1.217206554164808,3.764011037955566,-4.09617393721437,-1.5818993126435599,-1.779947186147626e-05,1.0540650427619045,0.9979917680136257,1.0004637822065332,6.958644577975777e-05,5.135714285714284,4.0
b3c6,batch3,667.0,False,-3.9857460428631377,1.1158862555157019,-4.119231460595192,1.2042199768403055,2.8402297935908956,-3.5162948817640887,-1.2691239351805856,-0.00020305981818181877,1.063922329515151,0.9816850244134451,1.000289835910362,7.008755846052607e-05,4.5627450980392155,4.0
b3c7,batch3,1836.0,False,-6.258116283415479,1.6022537770758996,-5.040906553410998,0.9743700956786338,4.456147174807215,-4.489878287812077,-1.7609381688360655,-5.46782931354112e-06,1.0705463754566065,0.9977747733311221,1.0001297531266349,0.0005898478130575025,4.8,4.0
b3c8,batch3,828.0,False,-6.636820627439039,1.8839594642074216,-4.869184369255537,0.8607750311121254,4.844720413801481,-4.106373277067934,-1.5725940851696771,-6.125960420530652e-06,1.0683423775168002,0.9985074853134833,0.9999604428957043,3.9372344000061436e-05,4.7701149425287355,4.0
b3c9,batch3,1039.0,False,-7.0812073981316495,1.966130703209549,-4.940598756088232,0.8387925200538416,5.0,-3.993261108083366,-1.5325016935128868,-1.7423240568994576e-06,1.07297703731478,0.9991568274014512,1.0002213362567105,5.1903456713310855e-05,4.948648648648649,4.0
b3c10,batch3,1078.0,False,-6.465583368736161,1.763636911542816,-4.482390841087229,0.639768960418023,5.0,-4.401961968529663,-1.7153206743192833,-5.362049474337987e-06,1.0647220150282415,0.997597070059352,1.000246764531514,0.0004228703997265239,4.8,4.0
