system_id,doi,adsorbent_id,adsorbent_name,adsorbate_id,adsorbate_name,adsorption_unit,uptake_log_fraction,target_uptake,n_temperatures,n_isotherms,temperature_min_K,temperature_max_K,temperature_span_K,temperature_harmonic_K,Qst_kJ_mol,vanthoff_intercept,vanthoff_slope,vanthoff_r2,residual_sd,temperatures_json
71c7ced223bb6c184c1f,10.1016/j.energy.2014.08.033,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,g/g,0.5,0.21694346336315368,5,7,125.0,298.0,173.0,160.3033219284162,12.02044193478291,8.316647567427681,-1445.726860150683,0.9934237248592341,0.2706173893066473,"[125.0,130.0,140.0,200.0,298.0]"
57509ea3072b2e5a6dab,10.1016/j.energy.2014.11.022,NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,Cr-MIL(101),LFQSCWFLJHTTHZ-UHFFFAOYSA-N,Ethanol,g/g,0.5,0.6871019188592039,6,6,293.0,343.0,50.0,317.08086686347133,46.99808280319254,14.848746863726323,-5652.570101233011,0.9987284768566439,0.04197154669268718,"[293.0,303.0,313.0,323.0,333.0,343.0]"
57567cdee960680fe428,10.1016/j.fluid.2010.01.016,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,Carbon,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,1.2570466939656617,3,3,273.0,333.0,60.0,304.2320242919309,57.06203883234267,18.831979329764156,-6862.985793905339,0.999761613986451,0.05088119844997168,"[273.0,313.0,333.0]"
f9dbf8d9093d0cdb4e45,10.1016/j.fluid.2016.09.008,NIST-MATDB-b2cbe7a27aa1570f2ff2c04b82289f25,Activated Carbon,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,1.2368506296234802,3,6,293.0,313.0,20.0,302.7798980848228,11.088752879515402,5.085675184253066,-1333.6704233061273,0.9993270057073772,0.005338045416080789,"[293.0,303.0,313.0]"
72289111f8203a08f134,10.1016/j.fluid.2016.09.008,NIST-MATDB-b2cbe7a27aa1570f2ff2c04b82289f25,Activated Carbon,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,N-propane,mmol/g,0.5,3.207337249432931,3,6,283.0,333.0,50.0,304.97406786358926,25.711420620178,8.199602765252381,-3092.373109482916,0.9976258385531881,0.05673369340368673,"[283.0,303.0,333.0]"
83f348133f8389895056,10.1016/j.fuel.2017.09.012,NIST-MATDB-ed5c35c809f5276b61315433bc8afac1,Marcellus Shale,OTMSDBZUPAUEDD-UHFFFAOYSA-N,Ethane,mmol/g,0.5,0.09350479394127342,3,3,313.0,333.0,20.0,322.7935356854072,31.20265662408905,13.625975270099785,-3752.8169957687064,0.994583796416239,0.03758200810051183,"[313.0,323.0,333.0]"
a3d7d6ebfcc90b66af84,10.1016/j.fuproc.2015.10.038,NIST-MATDB-6e06b600852a831d878e281ae41a7d6d,CS-CO2,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.2471333648053212,3,3,303.0,343.0,40.0,322.1733501393212,15.555116662953257,4.286631340659591,-1870.850514017738,0.9761417171677781,0.07965037520179703,"[303.0,323.0,343.0]"
e176414a24ee874172d4,10.1016/j.fuproc.2015.10.038,NIST-MATDB-5cb38d2cf6e21a0cc452e609202b728e,CS-H2O,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.2496952943088836,3,3,303.0,343.0,40.0,322.1733501393212,16.137434901366298,4.608260672365449,-1940.8872999360065,0.9620171001170085,0.10502400253113847,"[303.0,323.0,343.0]"
aba5c90e29305673c1b3,10.1016/j.fuproc.2015.10.038,NIST-MATDB-6e06b600852a831d878e281ae41a7d6d,CS-CO2,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,0.48589690264499524,3,3,303.0,343.0,40.0,322.1733501393212,11.466491316576588,2.5933224551173573,-1379.1019147216348,0.9063842314787606,0.12069805673989684,"[303.0,323.0,343.0]"
53b12a0f7ecf144c8373,10.1016/j.ijggc.2013.01.009,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,Zeolite 13X,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,1.2342200826837975,3,3,298.0,348.0,50.0,321.7074292007351,30.78548836064866,9.059250783383833,-3702.6431862756463,0.9999572951630259,0.008257571726004038,"[298.0,323.0,348.0]"
6e95165175998b5e49c3,10.1016/j.ijggc.2013.01.009,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,Zeolite 13X,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mmol/g,0.5,0.02691264860414151,3,3,298.0,348.0,50.0,321.7074292007351,12.76062006213562,3.5247436935315632,-1534.7498266785083,0.9976341693595105,0.02550565295872623,"[298.0,323.0,348.0]"
fb69cb4de4625c44ba27,10.1016/j.ijggc.2013.01.009,NIST-MATDB-b2cbe7a27aa1570f2ff2c04b82289f25,Activated Carbon,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mmol/g,0.5,0.026041332940538967,3,3,298.0,348.0,50.0,321.7074292007351,13.807038702753244,3.0628122527713564,-1660.605060946198,0.9994330104153633,0.0134980097568837,"[298.0,323.0,348.0]"
e43488ce93374761bd4e,10.1016/j.ijggc.2013.01.009,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,Mg-MOF-74,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mmol/g,0.5,0.06863921544787645,3,3,298.0,348.0,50.0,321.7074292007351,17.27572321194155,4.362923540491366,-2077.791915766498,0.9999531090878613,0.004855671076684989,"[298.0,323.0,348.0]"
b91889375fb0fe8d7d89,10.1016/j.ijggc.2013.01.009,NIST-MATDB-b2cbe7a27aa1570f2ff2c04b82289f25,Activated Carbon,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,0.500205411885957,3,3,298.0,348.0,50.0,321.7074292007351,22.51137297239136,6.459223981191725,-2707.4958426346807,0.9998550365949859,0.011125541414456557,"[298.0,323.0,348.0]"
56bbdc3e7219f5a5c206,10.1016/j.ijggc.2013.01.009,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,Mg-MOF-74,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,3.945203992292414,3,3,298.0,348.0,50.0,321.7074292007351,40.29816541740783,12.571830827177648,-4846.755258652979,0.9998929099081407,0.017117552799460048,"[298.0,323.0,348.0]"
a2e5c71bf336149b75b3,10.1016/j.ijheatmasstransfer.2012.07.068,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,Water,mmol/g,0.5,4.775436473663952,9,14,293.0,358.0,65.0,323.7741823020627,40.630098344809525,9.910843561082947,-4886.677613547808,0.9985707087141711,0.04162433246187907,"[293.0,301.0,309.0,317.0,325.0,333.0,341.0,349.0,358.0]"
0353539e00d9fb0454c2,10.1016/j.ijheatmasstransfer.2012.07.068,NIST-MATDB-979e667be7fe222f20d8bad36617dc66,MIL-100,XLYOFNOQVPJJNP-UHFFFAOYSA-N,Water,mmol/g,0.5,0.8263218025140084,9,14,293.0,358.0,65.0,323.7741823020627,51.26414685550816,14.433647991156862,-6165.659671568125,0.9780987637750909,0.20772326511509626,"[293.0,301.0,309.0,317.0,325.0,333.0,341.0,349.0,358.0]"
0ec96d37bba65c7f88d3,10.1016/j.ijheatmasstransfer.2012.07.068,NIST-MATDB-90f0951725860967c6b057ba27a8977d,Silica Gel,XLYOFNOQVPJJNP-UHFFFAOYSA-N,Water,mmol/g,0.5,2.469374795854206,9,15,293.0,358.0,65.0,323.7741823020627,46.76864440786357,12.876024772791084,-5624.975005089571,0.999079045253563,0.03845054047315947,"[293.0,301.0,309.0,317.0,325.0,333.0,341.0,349.0,358.0]"
9fa093ece96bbc89e0b3,10.1016/j.ijhydene.2007.10.047,NIST-MATDB-a2e1d6e9d2eb040e5e4ee726ad7d4368,Zeolite RhNaX-29,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,molecules/unitcell,0.5,18.428094196633573,3,3,77.0,333.0,256.0,155.51820565686486,2.052332804429082,-0.1642759788900325,-246.83889972012818,0.9768120025159411,0.305515007404505,"[77.0,303.0,333.0]"
33d43d2a8da2eb1a9c57,10.1016/j.ijhydene.2009.01.092,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,Zeolite 13X,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mmol/g,0.5,1.735457387549461,3,3,293.0,333.0,40.0,312.1468687288548,18.579373699874964,9.752658191087946,-2234.585030102848,0.9999690925233128,0.003603826233909604,"[293.0,313.0,333.0]"
b511d0989f8899cce4f8,10.1016/j.ijhydene.2010.12.043,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,MIL-101,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,wt%,0.5,0.37062189131647366,4,4,77.0,324.0,247.0,166.84933513537078,4.595230665833639,5.6329921190812415,-552.6792141443659,0.9999914329493083,0.009284076733713372,"[77.0,236.0,273.0,324.0]"
177f7d308067e51cb1fd,10.1016/j.ijhydene.2011.12.125,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,Carbon,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,g/l,0.5,25.183879341753524,4,4,70.0,100.0,30.0,83.51284175642087,1.724751458912588,6.17732474581878,-207.43991982679452,0.9989212609834274,0.015441336691818935,"[70.0,80.0,90.0,100.0]"
e27148d1028c250cb525,10.1016/j.ijhydene.2011.12.125,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,IRMOF-1,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,g/l,0.5,16.7452188142168,4,4,70.0,100.0,30.0,83.51284175642087,1.392596704621708,5.493082468132234,-167.49088528959237,0.998955259778328,0.01226937126894904,"[70.0,80.0,90.0,100.0]"
6061813f9a71e6b2131e,10.1016/j.ijhydene.2012.04.105,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,wt%,0.5,0.2705117382388424,3,5,77.0,353.0,276.0,156.90208990861805,5.507073215886592,4.7216522279717275,-662.3486650673993,0.993757687353255,0.42556393326619824,"[77.0,303.0,353.0]"
84176dfac657f5099871,10.1016/j.ijhydene.2013.07.054,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,MIL-53(Al),IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,ml/g,0.5,310.1758233647491,3,8,298.0,373.0,75.0,328.49190727293245,57.76552965466669,22.614118452790173,-6947.596291857193,0.9666273387229773,0.6213290802743044,"[298.0,323.0,373.0]"
93466b15b3b20c7d5174,10.1016/j.ijhydene.2014.08.038,NIST-MATDB-f55cae58cff61d336d8b65bece21175f,MIL-101,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,g/l,0.5,2.7066098673617516,3,8,77.0,298.0,221.0,132.5555219144736,2.907645961550625,5.44021724372538,-349.70942742616535,0.9835698343069055,0.3155581716558489,"[77.0,159.0,298.0]"
6c2a87d67d300241bde2,10.1016/j.ijrefrig.2009.03.010,NIST-MATDB-06a6c834832845e6617053b376fcd706,Maxsorb III,LVGUZGTVOIAKKC-UHFFFAOYSA-N,R-134A,g/g,0.5,0.62621340750578,4,8,303.0,333.0,30.0,317.6066068840211,33.177127279021455,11.460362751706574,-3990.29123140018,0.99870593863558,0.02251294864364805,"[303.0,313.0,323.0,333.0]"
1a4aa115c384fa178ad2,10.1016/j.ijrefrig.2009.06.011,NIST-MATDB-99b2d1b315d9bd0b70972c5b0da4b675,Activated Charcoal,OKKJLVBELUTLKV-UHFFFAOYSA-N,Methanol,mmol/g,0.5,7.202373324342472,8,16,293.0,363.0,70.0,326.3933971018305,42.52956475376187,13.329387377089141,-5115.130911877055,0.9999405148669807,0.009804933694670283,"[293.0,303.0,313.0,323.0,333.0,343.0,353.0,363.0]"
4ff36a161bb119444d0a,10.1016/j.inoche.2013.10.022,NIST-MATDB-9bb886d7a5b5ea961c1aa02d83ffb765,[Cu(L)DMF]*2H2O,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,4.542321354395791,3,3,195.0,298.0,103.0,246.97632058287795,14.701388514602506,4.315959210154441,-1768.1706190493276,0.9990024119246207,0.07484595273726585,"[195.0,273.0,298.0]"
582daf620b092cde4d6f,10.1016/j.jallcom.2007.11.058,NIST-MATDB-e99ff3de9c0bda1398702d3faf2d284c,Zeolite RuNaX-46,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,cm3(STP)/g,0.5,42.18344703411516,3,3,77.0,333.0,256.0,155.51820565686486,2.87532901956563,2.2843116908765486,-345.82259270585087,0.9998685255602249,0.03185630465044888,"[77.0,303.0,333.0]"
cf4f13ee001fc082e5ed,10.1016/j.jallcom.2007.11.058,NIST-MATDB-55021b82c1591959fab92ce2db302c8a,Zeolite RuNaX-52,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,cm3(STP)/g,0.5,30.103580652806066,3,6,77.0,333.0,256.0,155.51820565686486,2.2830785304008963,0.7546633035696437,-274.5912315988018,0.9521949600410298,0.49425763459551003,"[77.0,303.0,333.0]"
75e54b3f6681bb7dc00e,10.1016/j.jallcom.2007.11.058,NIST-MATDB-55bf0d7548a4190b817c273e63d76768,Zeolite PdNaX-67,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,cm3(STP)/g,0.5,31.775628547048438,3,6,77.0,333.0,256.0,155.51820565686486,1.3265374566419017,-0.35124717067563554,-159.5457839627096,0.9554615410660182,0.27671910087490054,"[77.0,303.0,333.0]"
b0b0aeef83b35c60ba15,10.1016/j.jallcom.2007.11.058,NIST-MATDB-70c00378bce7860065de84649135442a,Zeolite RuNaX-40,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,cm3(STP)/g,0.5,39.83681357664039,3,3,77.0,333.0,256.0,155.51820565686486,3.3978317730279004,2.582220715515807,-408.665229381067,0.9960156268707716,0.20763828398821907,"[77.0,303.0,333.0]"
7b8d3daa7a80e0d82446,10.1016/j.jallcom.2007.11.058,NIST-MATDB-5fdf401c2e38482240e0d957ebf019a2,Zeolite RuNaX-32,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,cm3(STP)/g,0.5,31.59055059539166,3,3,77.0,333.0,256.0,155.51820565686486,3.6775843151304053,1.9568300099033846,-442.3117264489246,0.9923438823229882,0.31210050614824797,"[77.0,303.0,333.0]"
72d2dd46e827c8b10039,10.1016/j.jcis.2009.03.020,NIST-MATDB-af8457b5d2d66c70cbef8276ab19ed04,ELM-11,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mg/g,0.5,31.149811094130243,4,8,248.0,298.0,50.0,267.9719505748186,22.26402620686602,8.622734749774224,-2677.746864632747,0.9955537663653368,0.06417824552485643,"[248.0,258.0,273.0,298.0]"
d64649f47e6df4fe80bc,10.1016/j.jcis.2010.09.065,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,Mg-MOF-74,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,5.853811066305438,3,6,278.0,318.0,40.0,297.10379982857916,37.21095315679767,12.683614815501763,-4475.448969552617,0.9977150150154352,0.06857627580194951,"[278.0,298.0,318.0]"
7d6770f0d014aa436adb,10.1016/j.jcis.2010.09.065,NIST-MATDB-f5e80ffaaaf05f4ed655664fd22defb9,Mg-MOF-74,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.33625734452945416,3,3,278.0,318.0,40.0,297.10379982857916,18.416875658343375,6.177211013739054,-2215.0410079580133,0.9927970787183441,0.060409428229007155,"[278.0,298.0,318.0]"
c6f52f2e50b3d4c830c9,10.1016/j.jcis.2010.09.065,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,Zeolite 13X,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,2.054650700459813,3,6,278.0,318.0,40.0,297.10379982857916,36.992036711649476,12.314075698510834,-4449.119373137062,0.9986366050008737,0.05263565497322777,"[278.0,298.0,318.0]"
e15f5b454a459aaf683f,10.1016/j.jcis.2010.09.065,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,Zeolite 13X,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.09410394356242463,3,3,278.0,318.0,40.0,297.10379982857916,17.24272471716312,5.4461000786901845,-2073.823109086631,0.9993329205131806,0.017155535178505685,"[278.0,298.0,318.0]"
aea58637b07e4227a3ee,10.1016/j.jcis.2011.01.103,NIST-MATDB-cbf640c765cd8e230699065a4c386824,Cu(hfipbb)(H2hfipbb)0.5,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,0.21925093731179351,3,5,278.0,318.0,40.0,297.10379982857916,30.62285632720864,9.923507472949744,-3683.0830486084274,0.9989335398294104,0.03853136546141285,"[278.0,298.0,318.0]"
a022f78d5f3a898bbd34,10.1016/j.jcis.2011.01.103,NIST-MATDB-cbf640c765cd8e230699065a4c386824,Cu(hfipbb)(H2hfipbb)0.5,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.0588285654812354,3,5,278.0,318.0,40.0,297.10379982857916,20.921040551100756,6.123233576737437,-2516.2228170252592,0.9788768333474162,0.11834868835101091,"[278.0,298.0,318.0]"
50735f2c33bc8b73aa22,10.1016/j.jcis.2011.06.047,NIST-MATDB-b142150d6b54a92cea0bc0d437973f06,(Cu(db)),FHNFHKCVQCLJFQ-UHFFFAOYSA-N,Xenon,mmol/g,0.5,0.719269453640289,5,5,224.0,273.0,49.0,249.6559294891649,22.448807009973766,9.024022141559739,-2699.9708869892024,0.9899581146103508,0.09637572204053947,"[224.0,243.0,252.0,262.0,273.0]"
d60264114a25b05ee67f,10.1016/j.jcis.2011.06.047,NIST-MATDB-b142150d6b54a92cea0bc0d437973f06,(Cu(db)),XKRFYHLGVUSROY-UHFFFAOYSA-N,Argon,mmol/g,0.5,0.24466886808909713,5,5,132.0,173.0,41.0,148.59483019103985,13.012007183735587,8.667646424524028,-1564.9847478207485,0.98396386884129,0.16630579116053615,"[132.0,138.0,148.0,159.0,173.0]"
a770c5756d100dc2c54b,10.1016/j.jcis.2011.06.047,NIST-MATDB-b142150d6b54a92cea0bc0d437973f06,(Cu(db)),CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,0.3047362973326282,5,5,252.0,303.0,51.0,274.41461657788267,28.18370348420142,10.41153436558305,-3389.7203918707883,0.9764232338908339,0.16177118956881506,"[252.0,262.0,273.0,288.0,303.0]"
98ebaa9406eceebc08ac,10.1016/j.jcis.2011.06.047,NIST-MATDB-b142150d6b54a92cea0bc0d437973f06,(Cu(db)),VGGSQFUCUMXWEO-UHFFFAOYSA-N,Ethene,mmol/g,0.5,0.4968287622913955,5,5,252.0,298.0,46.0,273.5831635585228,25.26945537824748,9.784143867728345,-3039.216908988904,0.9965273003041191,0.051516939636067516,"[252.0,262.0,273.0,288.0,298.0]"
441b08f1e6ff1d09a3cf,10.1016/j.jcis.2011.06.047,NIST-MATDB-b142150d6b54a92cea0bc0d437973f06,(Cu(db)),MYMOFIZGZYHOMD-UHFFFAOYSA-N,Oxygen,mmol/g,0.5,0.3350126636890015,5,5,137.0,196.0,59.0,158.71434684710385,13.27658291327537,7.56065383405891,-1596.8058938996453,0.9837737111401091,0.21069895767338812,"[137.0,144.0,156.0,174.0,196.0]"
efeec6c19e8b610df4f6,10.1016/j.jcis.2011.06.047,NIST-MATDB-b142150d6b54a92cea0bc0d437973f06,(Cu(db)),GQPLMRYTRLFLPF-UHFFFAOYSA-N,Nitrous oxide,mmol/g,0.5,0.3186878370914083,6,6,252.0,303.0,51.0,275.49066143837166,31.293495485832405,11.598641777081655,-3763.7423995999798,0.9601489527844681,0.2061246541561142,"[252.0,262.0,273.0,281.0,288.0,303.0]"
97a4d212e4e93627bc82,10.1016/j.jcis.2011.06.047,NIST-MATDB-b142150d6b54a92cea0bc0d437973f06,(Cu(db)),UGFAIRIUMAVXCW-UHFFFAOYSA-N,Carbon monoxide,mmol/g,0.5,0.9933535615479516,5,5,139.0,173.0,34.0,154.91111332982047,12.959537032663278,8.5491776277502,-1558.6740391818341,0.9867471841623712,0.11410751456240452,"[139.0,148.0,156.0,163.0,173.0]"
dd405400efa71a68b93d,10.1016/j.jcis.2014.05.021,NIST-MATDB-7afa6cd2b9010a5fee66c761d34f79ff,Cu-MOF,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.12096453793571076,3,4,278.0,318.0,40.0,297.10379982857916,25.404602159625775,8.077183464693777,-3055.471330661716,0.9832407197887861,0.12772468243128526,"[278.0,298.0,318.0]"
e3f6a45395ee61198556,10.1016/j.jcis.2014.05.021,NIST-MATDB-7afa6cd2b9010a5fee66c761d34f79ff,Cu-MOF,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mmol/g,0.5,0.031403682462252724,3,4,278.0,318.0,40.0,297.10379982857916,20.544045018369257,6.667968396294302,-2470.8806764630544,0.9975816555467195,0.03895251384852697,"[278.0,298.0,318.0]"
3235348029c24071cf62,10.1016/j.jcis.2014.05.021,NIST-MATDB-7afa6cd2b9010a5fee66c761d34f79ff,Cu-MOF,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,0.2282054511182851,3,4,278.0,318.0,40.0,297.10379982857916,28.425032925515204,8.872580690229302,-3418.7456521187423,0.99969469758786,0.019129211994862755,"[278.0,298.0,318.0]"
9e44fa69983477f35989,10.1016/j.jcis.2015.01.011,NIST-MATDB-2770abbcc811230bf4e91417af952fa6,Cu(dhbc)2(440-bpy),IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,cm3(STP)/g,0.5,16.142582913678964,3,3,195.0,298.0,103.0,246.97632058287795,17.03772372029142,12.143836949041873,-2049.167156406765,0.9867732921763477,0.3177944938881168,"[195.0,273.0,298.0]"
e0fcdeb4e725bdfe86bc,10.1016/j.jct.2018.06.009,NIST-MATDB-91e6017ce2073e123992c958a96dfbc3,UFZ-700,IJGRMHOSHXDMSA-UHFFFAOYSA-N,Nitrogen,mmol/g,0.5,0.017660464320056822,4,4,303.0,373.0,70.0,334.7046845007517,17.622603686843153,4.495022789888191,-2119.5120474012524,0.9981803016878426,0.02977966365592627,"[303.0,323.0,348.0,373.0]"
41a777a695211ba32851,10.1016/j.jct.2018.06.009,NIST-MATDB-91e6017ce2073e123992c958a96dfbc3,UFZ-700,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,0.24240462041801097,4,4,303.0,373.0,70.0,334.7046845007517,29.024919565205135,8.255454579730829,-3490.8954310329177,0.9991934286522729,0.032637895735035935,"[303.0,323.0,348.0,373.0]"
440b735bc6c43f04de8b,10.1016/j.jpowsour.2009.02.019,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,Carbon,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,wt%,0.5,10.877124803182136,6,19,200.0,298.0,98.0,258.1113702606246,19.426376913843683,10.1197892156809,-2336.4561013756243,0.9733392596256975,0.268181349494029,"[200.0,240.0,270.0,280.0,290.0,298.0]"
19fd1db9db7fd40df905,10.1016/j.jssc.2013.11.008,NIST-MATDB-0ad85f535773416264b2322b13973401,[Co2(bpdc)2(H2bpz)]*2(DMF)*5(H2O),CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,5.806482287495587,3,3,195.0,293.0,98.0,245.8174554394591,16.583945426423274,5.448729622159746,-1994.590172335973,0.9969312518013487,0.145011450085072,"[195.0,273.0,293.0]"
f218062600d5590d2ec5,10.1016/j.jssc.2015.09.034,NIST-MATDB-66f2d2d9660b71455b0c8ed966123a2c,[Zr6O4(OH)4(DMTDC)6] 4.8DMF 10H2O,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,cm3(STP)/g,0.5,18.502372575213162,3,3,273.0,293.0,20.0,282.76433065325375,27.813885670096187,14.258179977858722,-3345.241532431599,0.9998446303856823,0.007374275416417519,"[273.0,283.0,293.0]"
37350efe659c1d2524b0,10.1016/j.micromeso.2006.05.018,NIST-MATDB-1113bb98575410d3673b528947dcb838,Zeolite DD3R,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,0.468465792625246,4,4,273.0,348.0,75.0,307.97074139628677,17.21562353564214,7.251169276180033,-2070.5635861606625,0.9930738123929681,0.07204134258740363,"[273.0,298.0,323.0,348.0]"
2cca9c7743849e17ff26,10.1016/j.micromeso.2006.05.018,NIST-MATDB-1113bb98575410d3673b528947dcb838,Zeolite DD3R,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,0.6363845269724901,4,4,273.0,348.0,75.0,307.97074139628677,22.664433223917882,8.039131496085982,-2725.904759549208,0.9938555010134844,0.0892954147163536,"[273.0,298.0,323.0,348.0]"
0cbf99bcb297c941da51,10.1016/j.micromeso.2009.06.014,NIST-MATDB-1b4fff6cb48e3c544cb81776c1f1ac76,Soc-MOF,CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,mmol/g,0.5,3.9922649135547106,3,11,273.0,323.0,50.0,296.5985018078386,29.535797480478138,12.774084869499445,-3552.33992104212,0.9928782140412282,0.1207701623526796,"[273.0,298.0,323.0]"
e9aacb5c6f4772c647ab,10.1016/j.micromeso.2009.06.014,NIST-MATDB-1b4fff6cb48e3c544cb81776c1f1ac76,Soc-MOF,VNWKTOKETHGBQD-UHFFFAOYSA-N,Methane,mmol/g,0.5,1.3543583300663087,3,9,273.0,323.0,50.0,296.5985018078386,17.975096516810677,8.272250432631395,-2161.907190197122,0.9963286494687441,0.05268018948146279,"[273.0,298.0,323.0]"
7f072149b5cf596bde82,10.1016/j.micromeso.2009.06.014,NIST-MATDB-1b4fff6cb48e3c544cb81776c1f1ac76,Soc-MOF,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,cm3(STP)/g,0.5,13.255185838229503,3,3,87.0,107.0,20.0,96.31027126959862,6.286629075523796,5.538813917235606,-756.1076841933226,0.996453590251923,0.06864824940705413,"[87.0,97.0,107.0]"
b59be1aa17d4cbedf1da,10.1016/j.micromeso.2010.07.009,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,MIL-53(Al),CURLTUGMZLYLDI-UHFFFAOYSA-N,Carbon Dioxide,molecules/unitcell,0.5,1.72797529901327,7,10,253.0,393.0,140.0,308.4559800455341,18.514245806392402,8.979729212389879,-2226.7519449747288,0.927586636735676,0.3231154121290799,"[253.0,283.0,293.0,303.0,313.0,363.0,393.0]"
5e7f54817496758bc105,10.1016/j.micromeso.2010.09.013,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,UFHFLCQGNIYNRP-UHFFFAOYSA-N,Hydrogen,mmol/g,0.5,2.778757751802053,3,18,303.0,333.0,30.0,317.5279517857673,14.265323277101565,9.85121071280167,-1715.7240259828236,0.9992048687321371,0.010179348042362757,"[303.0,318.0,333.0]"
