scope,seed,policy,candidate_n,top_n,auc20,first_hit,recall20,recall40,regret20
hard_ood_40pct,4,local_gated_wrong_source_portfolio,58,3,0.0,21,0.0,0.3333333333333333,0.3641615822940789
hard_ood_40pct,4,local_gated_shuffled_obelix,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,5,uniform_random,58,3,19.0,2,0.3333333333333333,1.0,0.21272015441784253
hard_ood_40pct,5,composition_novelty,58,3,14.0,7,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,5,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,5,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,5,single_best_local_neighbor,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,5,global_gated_neighbor_portfolio,58,3,0.0,22,0.0,0.6666666666666666,1.4386413536653238
hard_ood_40pct,5,local_gated_no_source_support,58,3,12.0,9,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,5,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.4386413536653238
hard_ood_40pct,5,local_gated_no_diversity,58,3,0.0,22,0.0,0.6666666666666666,1.4386413536653238
hard_ood_40pct,5,local_gated_neighbor_portfolio,58,3,0.0,22,0.0,0.6666666666666666,1.4386413536653238
hard_ood_40pct,5,local_gated_wrong_source_portfolio,58,3,14.0,7,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,5,local_gated_shuffled_obelix,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,6,uniform_random,58,3,0.0,24,0.0,0.3333333333333333,0.4059976513416612
hard_ood_40pct,6,composition_novelty,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,6,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,6,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,6,single_best_local_neighbor,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,6,global_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,6,local_gated_no_source_support,58,3,42.0,1,1.0,1.0,0.0
hard_ood_40pct,6,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.1635021317476606
hard_ood_40pct,6,local_gated_no_diversity,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,6,local_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,6,local_gated_wrong_source_portfolio,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,6,local_gated_shuffled_obelix,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,7,uniform_random,58,3,15.0,6,0.3333333333333333,1.0,0.0
hard_ood_40pct,7,composition_novelty,58,3,19.0,2,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,7,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,7,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,7,single_best_local_neighbor,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,7,global_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,7,local_gated_no_source_support,58,3,43.0,1,1.0,1.0,0.0
hard_ood_40pct,7,local_gated_no_target_ood,58,3,0.0,32,0.0,0.3333333333333333,0.6905945643606191
hard_ood_40pct,7,local_gated_no_diversity,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,7,local_gated_neighbor_portfolio,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,7,local_gated_wrong_source_portfolio,58,3,19.0,2,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,7,local_gated_shuffled_obelix,58,3,19.0,2,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,8,uniform_random,58,3,0.0,34,0.0,0.3333333333333333,0.33928329119580525
hard_ood_40pct,8,composition_novelty,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,8,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,8,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,8,single_best_local_neighbor,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,8,global_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,8,local_gated_no_source_support,58,3,39.0,6,1.0,1.0,0.0
hard_ood_40pct,8,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.1635021317476606
hard_ood_40pct,8,local_gated_no_diversity,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,8,local_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,8,local_gated_wrong_source_portfolio,58,3,4.0,17,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,8,local_gated_shuffled_obelix,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,9,uniform_random,58,3,4.0,17,0.3333333333333333,0.3333333333333333,0.33236395499860594
hard_ood_40pct,9,composition_novelty,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,9,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,9,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,9,single_best_local_neighbor,58,3,6.0,15,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,9,global_gated_neighbor_portfolio,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,9,local_gated_no_source_support,58,3,42.0,1,1.0,1.0,0.0
hard_ood_40pct,9,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.4386413536653238
hard_ood_40pct,9,local_gated_no_diversity,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,9,local_gated_neighbor_portfolio,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,9,local_gated_wrong_source_portfolio,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,9,local_gated_shuffled_obelix,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,10,uniform_random,58,3,14.0,7,0.3333333333333333,0.3333333333333333,0.21272015441784253
hard_ood_40pct,10,composition_novelty,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,10,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,10,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,10,single_best_local_neighbor,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,10,global_gated_neighbor_portfolio,58,3,2.0,19,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,10,local_gated_no_source_support,58,3,45.0,1,1.0,1.0,0.0
hard_ood_40pct,10,local_gated_no_target_ood,58,3,0.0,40,0.0,0.3333333333333333,1.1635021317476606
hard_ood_40pct,10,local_gated_no_diversity,58,3,2.0,19,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,10,local_gated_neighbor_portfolio,58,3,2.0,19,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,10,local_gated_wrong_source_portfolio,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,10,local_gated_shuffled_obelix,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,11,uniform_random,58,3,0.0,29,0.0,0.3333333333333333,0.3641615822940789
hard_ood_40pct,11,composition_novelty,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,11,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,11,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,11,single_best_local_neighbor,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,11,global_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,11,local_gated_no_source_support,58,3,47.0,1,1.0,1.0,0.0
hard_ood_40pct,11,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,0.6905945643606191
hard_ood_40pct,11,local_gated_no_diversity,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,11,local_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,11,local_gated_wrong_source_portfolio,58,3,14.0,8,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,11,local_gated_shuffled_obelix,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,12,uniform_random,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.33236395499860594
hard_ood_40pct,12,composition_novelty,58,3,20.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,12,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,12,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,12,single_best_local_neighbor,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,12,global_gated_neighbor_portfolio,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,12,local_gated_no_source_support,58,3,46.0,1,1.0,1.0,0.0
hard_ood_40pct,12,local_gated_no_target_ood,58,3,0.0,31,0.0,0.3333333333333333,0.6905945643606191
hard_ood_40pct,12,local_gated_no_diversity,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,12,local_gated_neighbor_portfolio,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,12,local_gated_wrong_source_portfolio,58,3,6.0,15,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,12,local_gated_shuffled_obelix,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,13,uniform_random,58,3,15.0,6,0.3333333333333333,0.6666666666666666,0.33236395499860594
hard_ood_40pct,13,composition_novelty,58,3,19.0,2,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,13,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,13,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,13,single_best_local_neighbor,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,13,global_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,13,local_gated_no_source_support,58,3,46.0,3,1.0,1.0,0.0
hard_ood_40pct,13,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.1635021317476606
hard_ood_40pct,13,local_gated_no_diversity,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,13,local_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,13,local_gated_wrong_source_portfolio,58,3,19.0,2,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,13,local_gated_shuffled_obelix,58,3,9.0,12,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,14,uniform_random,58,3,29.0,5,0.6666666666666666,0.6666666666666666,0.21272015441784253
hard_ood_40pct,14,composition_novelty,58,3,19.0,2,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,14,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,14,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,14,single_best_local_neighbor,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,14,global_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,14,local_gated_no_source_support,58,3,38.0,1,1.0,1.0,0.0
hard_ood_40pct,14,local_gated_no_target_ood,58,3,0.0,40,0.0,0.3333333333333333,1.1635021317476606
hard_ood_40pct,14,local_gated_no_diversity,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,14,local_gated_neighbor_portfolio,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,14,local_gated_wrong_source_portfolio,58,3,19.0,2,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,14,local_gated_shuffled_obelix,58,3,19.0,2,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,15,uniform_random,58,3,0.0,37,0.0,0.3333333333333333,0.4059976513416612
hard_ood_40pct,15,composition_novelty,58,3,21.0,2,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,15,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,15,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,15,single_best_local_neighbor,58,3,9.0,12,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,15,global_gated_neighbor_portfolio,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,15,local_gated_no_source_support,58,3,12.0,12,0.6666666666666666,1.0,0.21272015441784253
hard_ood_40pct,15,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.1635021317476606
hard_ood_40pct,15,local_gated_no_diversity,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,15,local_gated_neighbor_portfolio,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,15,local_gated_wrong_source_portfolio,58,3,21.0,2,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,15,local_gated_shuffled_obelix,58,3,21.0,2,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,16,uniform_random,58,3,0.0,23,0.0,0.3333333333333333,0.3641615822940789
hard_ood_40pct,16,composition_novelty,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,16,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,16,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,16,single_best_local_neighbor,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,16,global_gated_neighbor_portfolio,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,16,local_gated_no_source_support,58,3,35.0,2,1.0,1.0,0.0
hard_ood_40pct,16,local_gated_no_target_ood,58,3,0.0,31,0.0,0.6666666666666666,0.6905945643606191
hard_ood_40pct,16,local_gated_no_diversity,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,16,local_gated_neighbor_portfolio,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,16,local_gated_wrong_source_portfolio,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,16,local_gated_shuffled_obelix,58,3,16.0,6,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,17,uniform_random,58,3,0.0,27,0.0,0.6666666666666666,0.6905945643606191
hard_ood_40pct,17,composition_novelty,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,17,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,17,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,17,single_best_local_neighbor,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,17,global_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,17,local_gated_no_source_support,58,3,37.0,3,1.0,1.0,0.0
hard_ood_40pct,17,local_gated_no_target_ood,58,3,0.0,32,0.0,0.3333333333333333,0.6905945643606191
hard_ood_40pct,17,local_gated_no_diversity,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,17,local_gated_neighbor_portfolio,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,17,local_gated_wrong_source_portfolio,58,3,3.0,18,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,17,local_gated_shuffled_obelix,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,18,uniform_random,58,3,27.0,3,0.6666666666666666,1.0,0.0
hard_ood_40pct,18,composition_novelty,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,18,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,18,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,18,single_best_local_neighbor,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,18,global_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,18,local_gated_no_source_support,58,3,38.0,1,1.0,1.0,0.0
hard_ood_40pct,18,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,0.6905945643606191
hard_ood_40pct,18,local_gated_no_diversity,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,18,local_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,18,local_gated_wrong_source_portfolio,58,3,7.0,14,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,18,local_gated_shuffled_obelix,58,3,9.0,12,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,19,uniform_random,58,3,17.0,4,0.3333333333333333,0.3333333333333333,0.21272015441784253
hard_ood_40pct,19,composition_novelty,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,19,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,19,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,19,single_best_local_neighbor,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,19,global_gated_neighbor_portfolio,58,3,2.0,19,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,19,local_gated_no_source_support,58,3,13.0,12,0.6666666666666666,1.0,0.21272015441784253
hard_ood_40pct,19,local_gated_no_target_ood,58,3,0.0,40,0.0,0.3333333333333333,0.6905945643606191
hard_ood_40pct,19,local_gated_no_diversity,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,19,local_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,19,local_gated_wrong_source_portfolio,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,19,local_gated_shuffled_obelix,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,20,uniform_random,58,3,14.0,7,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,20,composition_novelty,58,3,20.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,20,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,20,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,20,single_best_local_neighbor,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,20,global_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,20,local_gated_no_source_support,58,3,41.0,1,1.0,1.0,0.0
hard_ood_40pct,20,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.4386413536653238
hard_ood_40pct,20,local_gated_no_diversity,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,20,local_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,20,local_gated_wrong_source_portfolio,58,3,4.0,17,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,20,local_gated_shuffled_obelix,58,3,20.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,21,uniform_random,58,3,0.0,30,0.0,0.3333333333333333,0.6905945643606191
hard_ood_40pct,21,composition_novelty,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,21,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,21,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,21,single_best_local_neighbor,58,3,16.0,5,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,21,global_gated_neighbor_portfolio,58,3,7.0,14,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,21,local_gated_no_source_support,58,3,7.0,14,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,21,local_gated_no_target_ood,58,3,14.0,7,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,21,local_gated_no_diversity,58,3,16.0,5,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,21,local_gated_neighbor_portfolio,58,3,16.0,5,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,21,local_gated_wrong_source_portfolio,58,3,3.0,18,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,21,local_gated_shuffled_obelix,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,22,uniform_random,58,3,16.0,5,0.3333333333333333,1.0,0.33236395499860594
hard_ood_40pct,22,composition_novelty,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,22,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,22,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,22,single_best_local_neighbor,58,3,10.0,11,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,22,global_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,22,local_gated_no_source_support,58,3,35.0,7,1.0,1.0,0.0
hard_ood_40pct,22,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.1635021317476606
hard_ood_40pct,22,local_gated_no_diversity,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,22,local_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,22,local_gated_wrong_source_portfolio,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,22,local_gated_shuffled_obelix,58,3,18.0,4,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,23,uniform_random,58,3,5.0,16,0.3333333333333333,0.6666666666666666,0.21272015441784253
hard_ood_40pct,23,composition_novelty,58,3,13.0,8,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,23,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,23,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,23,single_best_local_neighbor,58,3,0.0,21,0.0,0.6666666666666666,1.4386413536653238
hard_ood_40pct,23,global_gated_neighbor_portfolio,58,3,0.0,22,0.0,0.6666666666666666,1.4386413536653238
hard_ood_40pct,23,local_gated_no_source_support,58,3,20.0,1,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,23,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,0.6905945643606191
hard_ood_40pct,23,local_gated_no_diversity,58,3,0.0,22,0.0,0.6666666666666666,1.4386413536653238
hard_ood_40pct,23,local_gated_neighbor_portfolio,58,3,0.0,22,0.0,0.6666666666666666,1.4386413536653238
hard_ood_40pct,23,local_gated_wrong_source_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,23,local_gated_shuffled_obelix,58,3,13.0,8,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,24,uniform_random,58,3,0.0,41,0.0,0.0,0.4271056294710185
hard_ood_40pct,24,composition_novelty,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,24,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,24,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,24,single_best_local_neighbor,58,3,6.0,15,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,24,global_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,24,local_gated_no_source_support,58,3,48.0,1,1.0,1.0,0.0
hard_ood_40pct,24,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.1635021317476606
hard_ood_40pct,24,local_gated_no_diversity,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,24,local_gated_neighbor_portfolio,58,3,4.0,17,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,24,local_gated_wrong_source_portfolio,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,24,local_gated_shuffled_obelix,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,25,uniform_random,58,3,7.0,14,0.3333333333333333,1.0,0.33236395499860594
hard_ood_40pct,25,composition_novelty,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,25,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,25,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,25,single_best_local_neighbor,58,3,9.0,12,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,25,global_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,25,local_gated_no_source_support,58,3,47.0,1,1.0,1.0,0.0
hard_ood_40pct,25,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,1.1635021317476606
hard_ood_40pct,25,local_gated_no_diversity,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,25,local_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,25,local_gated_wrong_source_portfolio,58,3,6.0,15,0.3333333333333333,0.3333333333333333,0.0
hard_ood_40pct,25,local_gated_shuffled_obelix,58,3,18.0,3,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,26,uniform_random,58,3,0.0,41,0.0,0.0,0.4059976513416612
hard_ood_40pct,26,composition_novelty,58,3,19.0,3,0.6666666666666666,0.6666666666666666,0.0
hard_ood_40pct,26,static_neighbor_round_robin,58,3,41.0,2,1.0,1.0,0.0
hard_ood_40pct,26,static_neighbor_consensus,58,3,52.0,1,1.0,1.0,0.0
hard_ood_40pct,26,single_best_local_neighbor,58,3,8.0,13,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,26,global_gated_neighbor_portfolio,58,3,3.0,18,0.3333333333333333,0.6666666666666666,0.0
hard_ood_40pct,26,local_gated_no_source_support,58,3,47.0,1,1.0,1.0,0.0
hard_ood_40pct,26,local_gated_no_target_ood,58,3,0.0,41,0.0,0.0,0.6905945643606191
